Start Log	Run: 66	Date: 5/11/2024   Time: 3:22:32
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
8625.031, 0.1, 1137.58, 5982123.53, 
8630.063, 0.6, 1137.74, 5982123.54, 
8635.031, 0.4, 1137.87, 5982123.55, 
8640.047, 0.6, 1137.93, 5982123.5, 
8645.078, 0.2, 1137.95, 5982123.54, 
8650.063, 0.2, 1138.11, 5982123.52, 
8655.078, -0.2, 1138.11, 5982123.5, 
8660.11, 0.1, 1138.15, 5982123.5, 
8665.125, -0.5, 1138.16, 5982123.48, 
8670.094, 0.4, 1138.34, 5982123.45, 
8675.094, 0.2, 1138.44, 5982123.51, 
8680.11, -0.8, 1138.42, 5982123.45, 
8685.125, 0.1, 1138.58, 5982123.44, 
8690.141, -0.5, 1138.49, 5982123.45, 
8695.172, -0.1, 1138.74, 5982123.44, 
8700.141, -0.7, 1138.75, 5982123.43, 
8705.156, -0.1, 1138.81, 5982123.43, 
8710.172, -0.1, 1138.88, 5982123.46, 
8715.156, 0.5, 1138.92, 5982123.43, 
8720.172, 0.4, 1138.98, 5982123.45, 
8725.188, 0.3, 1138.87, 5982123.42, 
8730.172, 0.1, 1138.87, 5982123.44, 
8735.188, -0.3, 1139.31, 5982123.42, 
8740.203, 0.1, 1139.35, 5982123.37, 
8745.25, 0.1, 1139.43, 5982123.4, 
8750.203, -0.1, 1139.47, 5982123.39, 
8755.235, -0.2, 1139.39, 5982123.38, 
8760.235, 0.4, 1139.84, 5982123.35, 
8765.203, 0, 1139.66, 5982123.39, 
8770.219, 0.3, 1139.86, 5982123.38, 
8775.25, -0.5, 1139.87, 5982123.36, 
8780.203, -0.3, 1139.96, 5982123.37, 
8785.219, 0.4, 1139.96, 5982123.39, 
8790.25, 0.1, 1140.15, 5982123.37, 
8795.281, -0.2, 1140.25, 5982123.34, 
8800.25, 0.5, 1140.51, 5982123.3, 
8805.281, 0.2, 1140.64, 5982123.31, 
8810.297, -0.3, 1140.7, 5982123.33, 
8815.313, -0.1, 1140.7, 5982123.32, 
8820.266, 0, 1140.85, 5982123.35, 
8825.313, 0.8, 1140.66, 5982123.34, 
8830.266, -0.3, 1140.72, 5982123.31, 
8835.313, 0.2, 1140.79, 5982123.27, 
8840.281, 0.7, 1141.02, 5982123.29, 
8845.281, -0.3, 1141.03, 5982123.25, 
8850.297, 0.8, 1140.99, 5982123.29, 
8855.328, 0.3, 1141.1, 5982123.29, 
8860.297, 0.7, 1141.04, 5982123.29, 
8865.313, 0, 1141.09, 5982123.25, 
8870.36, -0.8, 1141.29, 5982123.24, 
8875.375, 0.5, 1141.36, 5982123.27, 
8880.328, 0.5, 1141.37, 5982123.26, 
8885.328, 0.1, 1141.42, 5982123.23, 
8890.36, 0.2, 1141.57, 5982123.22, 
8895.328, 0.1, 1141.59, 5982123.23, 
8900.328, -0.4, 1141.53, 5982123.2, 
8905.391, 0.7, 1141.65, 5982123.2, 
8910.328, -0.2, 1141.8, 5982123.2, 
8915.344, 0.7, 1141.82, 5982123.17, 
8920.36, 0.4, 1142.01, 5982123.2, 
8925.344, -0.4, 1141.96, 5982123.16, 
8930.344, -0.6, 1141.92, 5982123.17, 
8935.406, -0.4, 1142.06, 5982123.16, 
8940.36, 0.7, 1141.86, 5982123.19, 
8945.375, 0.5, 1141.94, 5982123.21, 
8950.391, 0.4, 1141.92, 5982123.23, 
8955.438, 0.1, 1141.98, 5982123.21, 
8960.391, -0.3, 1142.09, 5982123.17, 
8965.391, 0, 1142.13, 5982123.17, 
8970.422, 0.2, 1142.25, 5982123.16, 
8975.406, -0.4, 1142.18, 5982123.17, 
8980.453, -0.2, 1142.29, 5982123.16, 
8985.406, -0.2, 1142.37, 5982123.16, 
8990.422, -0.6, 1142.42, 5982123.13, 
8995.406, -0.3, 1142.44, 5982123.16, 
9000.438, -0.4, 1142.5, 5982123.12, 
9005.406, 0, 1142.69, 5982123.1, 
9010.406, -0.3, 1142.63, 5982123.12, 
9015.406, -0.3, 1142.67, 5982123.09, 
9020.422, -0.1, 1142.75, 5982123.11, 
9025.469, 0, 1142.96, 5982123.12, 
9030.453, 0.3, 1142.84, 5982123.07, 
9035.485, 0.7, 1143.03, 5982123.14, 
9040.438, 0.2, 1143.07, 5982123.07, 
9045.485, -0.7, 1143.13, 5982123.06, 
9050.5, -0.3, 1143.17, 5982123.07, 
9055.453, 0.2, 1143.41, 5982123.08, 
9060.469, -0.3, 1143.53, 5982123.06, 
9065.485, 0.4, 1143.51, 5982123.09, 
9070.453, -0.2, 1143.52, 5982123.06, 
9075.469, -0.2, 1143.53, 5982123.05, 
9080.516, 0.1, 1143.63, 5982123.08, 
9085.453, -0.3, 1143.63, 5982123.05, 
9090.453, -0.2, 1143.65, 5982123.03, 
9095.5, -0.2, 1143.65, 5982123.03, 
9100.516, 0.2, 1143.76, 5982123.04, 
9105.5, -0.1, 1143.9, 5982123.08, 
9110.547, -0.1, 1143.94, 5982123.02, 
9115.5, 0.5, 1143.99, 5982123.04, 
9120.5, 0, 1144.09, 5982123, 
9125.531, 0, 1144.26, 5982123.02, 
9130.5, 0.7, 1144.18, 5982123.04, 
9135.516, 0.2, 1144.41, 5982123.02, 
9140.531, 0.5, 1144.23, 5982123, 
9145.5, -0.1, 1144.6, 5982122.98, 
9150.516, 0, 1144.93, 5982122.96, 
9155.547, 0.4, 1145.34, 5982122.93, 
9160.563, 0.2, 1145.52, 5982122.88, 
9165.547, 0.3, 1145.96, 5982122.85, 
9170.563, 0.2, 1146.33, 5982122.85, 
9175.594, 0.1, 1146.4, 5982122.78, 
9180.578, 0, 1146.56, 5982122.83, 
9185.594, -0.3, 1146.78, 5982122.79, 
9190.61, 0, 1146.64, 5982122.84, 
9195.641, 0, 1147.04, 5982122.79, 
9200.688, 0.2, 1147.09, 5982122.79, 
9205.625, 0, 1147.13, 5982122.74, 
9210.641, -0.4, 1147.34, 5982122.77, 
9215.688, -0.4, 1147.34, 5982122.74, 
9220.641, -0.2, 1147.45, 5982122.72, 
9225.656, 0, 1147.47, 5982122.76, 
9230.703, 0.3, 1147.56, 5982122.74, 
9235.656, 0.5, 1147.75, 5982122.71, 
9240.656, -0.8, 1147.54, 5982122.7, 
9245.672, 0.2, 1147.75, 5982122.73, 
9250.719, 0, 1147.82, 5982122.69, 
9255.688, -0.2, 1148.01, 5982122.77, 
9260.719, 0.4, 1148.06, 5982122.68, 
9265.703, -0.1, 1148, 5982122.68, 
9270.719, -0.3, 1148.22, 5982122.65, 
9275.719, 0, 1148.36, 5982122.65, 
9280.75, 0, 1148.46, 5982122.71, 
9285.719, 0.4, 1148.46, 5982122.69, 
9290.719, 0.4, 1148.51, 5982122.68, 
9295.75, -0.2, 1148.44, 5982122.64, 
9300.719, 0.6, 1148.42, 5982122.69, 
9305.735, -1.1, 1148.53, 5982122.66, 
9310.781, 0.3, 1148.56, 5982122.72, 
9315.75, -0.1, 1148.55, 5982122.67, 
9320.75, 0.8, 1148.61, 5982122.65, 
9325.781, -0.2, 1148.64, 5982122.62, 
9330.828, -0.2, 1148.91, 5982122.65, 
9335.781, -0.4, 1149.06, 5982122.6, 
9340.781, 0.2, 1149.28, 5982122.61, 
9345.844, 0.2, 1149.4, 5982122.58, 
9350.781, -0.6, 1149.51, 5982122.6, 
9355.797, -0.2, 1149.57, 5982122.55, 
9360.781, 0.2, 1149.52, 5982122.56, 
9365.813, -0.6, 1149.52, 5982122.58, 
9370.781, 0.7, 1149.68, 5982122.57, 
9375.828, 0, 1149.28, 5982122.57, 
9380.781, 0, 1149.31, 5982122.62, 
9385.797, 0.7, 1149.43, 5982122.58, 
9390.828, 0.3, 1149.35, 5982122.59, 
9395.781, -0.7, 1149.31, 5982122.56, 
9400.797, 0, 1149.56, 5982122.57, 
9405.813, 0, 1149.55, 5982122.56, 
9410.781, -0.2, 1149.54, 5982122.58, 
9415.781, -0.1, 1149.59, 5982122.6, 
9420.828, 0.3, 1149.71, 5982122.57, 
9425.86, 0.2, 1149.84, 5982122.54, 
9430.813, 0.5, 1149.78, 5982122.55, 
9435.813, 0.3, 1149.94, 5982122.51, 
9440.844, 0.3, 1149.94, 5982122.54, 
9445.86, -0.1, 1150.02, 5982122.53, 
9450.828, -0.2, 1150.19, 5982122.53, 
9455.844, -0.5, 1150.26, 5982122.5, 
9460.844, 0.1, 1150.36, 5982122.53, 
9465.891, 0.1, 1150.26, 5982122.53, 
9470.844, 0.3, 1150.47, 5982122.5, 
9475.86, -0.4, 1150.57, 5982122.49, 
9480.875, 0.6, 1150.63, 5982122.5, 
9485.938, 0.2, 1150.67, 5982122.44, 
9490.906, -0.3, 1150.57, 5982122.49, 
9495.906, 0.3, 1150.87, 5982122.52, 
9500.906, 0.9, 1150.88, 5982122.47, 
9505.906, 0.3, 1150.83, 5982122.41, 
9510.906, 0.1, 1150.91, 5982122.44, 
9515.938, 0.5, 1151.2, 5982122.47, 
9520.922, 0.3, 1151.17, 5982122.46, 
9525.953, 0.1, 1151.22, 5982122.44, 
9530.985, 0.3, 1151.37, 5982122.45, 
9535.938, 0.2, 1151.35, 5982122.38, 
9540.953, -0.1, 1151.52, 5982122.4, 
9546.047, 0.8, 1151.5, 5982122.4, 
9551, -0.4, 1151.7, 5982122.39, 
9555.969, -0.4, 1151.64, 5982122.41, 
9561.235, 0.3, 1151.82, 5982122.41, 
9566, 0.2, 1151.84, 5982122.43, 
9570.969, 0.5, 1151.95, 5982122.37, 
9576.125, -0.9, 1152.03, 5982122.36, 
9581, -0.2, 1152.15, 5982122.36, 
9586.016, 0.4, 1152.3, 5982122.37, 
9591, 0.3, 1152.25, 5982122.34, 
9596.063, 0.7, 1152.27, 5982122.39, 
9601.031, -0.1, 1152.43, 5982122.4, 
9606.094, 0.1, 1152.2, 5982122.39, 
9611.031, 0.6, 1152.38, 5982122.35, 
9616.031, 0.2, 1152.31, 5982122.38, 
9621.063, 0.5, 1152.49, 5982122.37, 
9626.031, 0.6, 1152.59, 5982122.34, 
9631.047, -0.8, 1152.48, 5982122.34, 
9636.063, 0.9, 1152.73, 5982122.33, 
9641.078, 0.4, 1152.57, 5982122.34, 
9646.11, 0.6, 1152.75, 5982122.34, 
9651.078, -0.5, 1152.76, 5982122.32, 
9656.11, -0.5, 1152.74, 5982122.31, 
9661.078, 0.3, 1152.9, 5982122.34, 
9666.078, 0.5, 1152.94, 5982122.32, 
9671.078, -0.5, 1153, 5982122.3, 
9676.11, -0.9, 1153, 5982122.27, 
9681.125, -0.5, 1153.1, 5982122.28, 
9686.078, 0.2, 1153.09, 5982122.29, 
9691.11, -0.7, 1153.2, 5982122.28, 
9696.141, -0.7, 1153.17, 5982122.24, 
9701.125, -0.3, 1153.35, 5982122.26, 
9706.125, 0.6, 1153.37, 5982122.22, 
9711.141, 0.8, 1153.44, 5982122.29, 
9716.172, -0.5, 1153.58, 5982122.26, 
9721.141, -0.2, 1153.45, 5982122.24, 
9726.141, -0.6, 1153.74, 5982122.24, 
9731.156, -0.2, 1153.57, 5982122.23, 
9736.203, 0, 1153.75, 5982122.24, 
9741.219, 0, 1153.85, 5982122.24, 
9746.188, 0, 1153.87, 5982122.24, 
9751.203, -0.3, 1153.93, 5982122.19, 
9756.219, -0.3, 1153.94, 5982122.27, 
9761.266, -0.5, 1153.97, 5982122.19, 
9766.235, -0.3, 1154.13, 5982122.18, 
9771.235, -0.2, 1154.19, 5982122.16, 
9776.25, -0.6, 1154.27, 5982122.2, 
9781.281, -0.5, 1154.26, 5982122.18, 
9786.297, 0.1, 1154.35, 5982122.18, 
9791.266, -0.5, 1154.36, 5982122.17, 
9796.281, 0.3, 1154.38, 5982122.18, 
9801.297, -0.1, 1154.53, 5982122.18, 
9806.328, 0.6, 1154.5, 5982122.14, 
9811.297, -0.6, 1154.62, 5982122.23, 
9816.297, 0.4, 1154.64, 5982122.14, 
9821.344, 0.3, 1154.64, 5982122.17, 
9826.297, -0.1, 1154.67, 5982122.15, 
9831.297, -0.4, 1154.74, 5982122.13, 
9836.344, 0.5, 1154.83, 5982122.17, 
9841.36, 0.5, 1154.85, 5982122.17, 
9846.328, -0.6, 1154.92, 5982122.11, 
9851.36, 0.1, 1154.98, 5982122.14, 
9856.328, -0.1, 1155.04, 5982122.17, 
9861.344, 0.1, 1155.07, 5982122.14, 
9866.36, -0.2, 1155.07, 5982122.1, 
9871.375, -0.4, 1155.2, 5982122.14, 
9876.406, 0.2, 1155.27, 5982122.08, 
9881.375, 0.7, 1155.38, 5982122.16, 
9886.375, -0.1, 1155.33, 5982122.11, 
9891.406, 0, 1155.4, 5982122.09, 
9896.422, -0.2, 1155.4, 5982122.11, 
9901.391, 0.5, 1155.45, 5982122.11, 
9906.391, 0.1, 1155.63, 5982122.09, 
9911.406, -0.4, 1155.61, 5982122.09, 
9916.391, 0.5, 1155.71, 5982122.08, 
9921.406, -0.4, 1155.58, 5982122.05, 
9926.453, -0.1, 1155.61, 5982122.09, 
9931.406, 0.2, 1155.72, 5982122.1, 
9936.422, -0.2, 1155.68, 5982122.08, 
9941.485, -0.1, 1155.81, 5982122.03, 
9946.438, 0.8, 1156.03, 5982122.05, 
9951.438, 0.8, 1155.96, 5982122.05, 
9956.469, -0.8, 1155.98, 5982122.1, 
9961.5, 0.2, 1156.08, 5982122.03, 
9966.453, 0.6, 1156.25, 5982122.05, 
9971.469, -0.5, 1156.18, 5982122.05, 
9976.485, -0.5, 1156.19, 5982122.03, 
9981.5, 0, 1156.34, 5982122.04, 
9986.531, -0.2, 1156.37, 5982122.03, 
9991.516, -0.5, 1156.48, 5982122.05, 
9996.531, 0.5, 1156.53, 5982122.02, 
10001.563, 0, 1156.6, 5982122.03, 
10006.547, -0.2, 1156.62, 5982121.99, 
10011.578, 0.1, 1156.68, 5982121.98, 
10016.547, -0.1, 1156.8, 5982121.96, 
10021.563, 0, 1156.82, 5982122, 
10026.578, -0.3, 1156.96, 5982122.01, 
10031.594, -0.6, 1156.96, 5982122.01, 
10036.594, -0.4, 1156.95, 5982121.97, 
10041.594, -0.3, 1157.05, 5982121.95, 
10046.641, 0.2, 1157.02, 5982121.94, 
10051.594, 0, 1157.08, 5982121.95, 
10056.61, 0.6, 1157.51, 5982121.94, 
10061.625, 0, 1157.72, 5982121.89, 
10066.656, 0.4, 1157.98, 5982121.88, 
10071.625, 0.2, 1158.29, 5982121.86, 
10076.641, -0.2, 1158.36, 5982121.88, 
10081.641, 0.2, 1158.56, 5982121.84, 
10086.672, 0, 1158.59, 5982121.87, 
10091.703, -0.2, 1158.71, 5982121.84, 
10096.656, -0.1, 1158.66, 5982121.82, 
10101.672, 0, 1158.81, 5982121.86, 
10106.703, 0.1, 1158.82, 5982121.82, 
10111.656, 0, 1159.08, 5982121.81, 
10116.656, 0.3, 1159.45, 5982121.79, 
10121.719, 0, 1159.57, 5982121.74, 
10126.672, 0.3, 1159.77, 5982121.77, 
10131.688, 0, 1160.12, 5982121.73, 
10136.688, 0, 1160.28, 5982121.71, 
10141.688, 0.5, 1160.42, 5982121.67, 
10146.703, 0.3, 1160.54, 5982121.72, 
10151.703, 0, 1160.73, 5982121.68, 
10156.75, -0.2, 1160.86, 5982121.7, 
10161.703, -0.5, 1161.08, 5982121.67, 
10166.703, -0.4, 1161.28, 5982121.6, 
10171.719, 0.5, 1161.39, 5982121.63, 
10176.781, -0.4, 1161.54, 5982121.57, 
10181.735, 0.6, 1161.69, 5982121.62, 
10186.75, 0.4, 1161.81, 5982121.59, 
10191.766, 0.2, 1161.89, 5982121.61, 
10196.781, 0.2, 1162.23, 5982121.57, 
10201.75, -0.2, 1162.34, 5982121.56, 
10206.75, -0.3, 1162.48, 5982121.54, 
10211.813, 0.2, 1162.68, 5982121.53, 
10216.766, 0.3, 1162.69, 5982121.5, 
10221.813, -0.8, 1162.65, 5982121.45, 
10226.828, -0.7, 1162.81, 5982121.48, 
10231.781, 0.1, 1162.82, 5982121.49, 
10236.781, -0.3, 1163.05, 5982121.48, 
10241.828, -0.1, 1163.09, 5982121.46, 
10246.781, 0.6, 1163.21, 5982121.44, 
10251.813, 0.9, 1163.31, 5982121.46, 
10256.797, 0.6, 1163.5, 5982121.44, 
10261.813, -0.3, 1163.58, 5982121.46, 
10266.844, 0.1, 1163.8, 5982121.42, 
10271.86, -0.6, 1163.99, 5982121.42, 
10276.828, 0.3, 1164.16, 5982121.4, 
10281.844, 0.2, 1164.16, 5982121.38, 
10286.86, 0.3, 1164.31, 5982121.39, 
10291.875, -0.1, 1164.39, 5982121.38, 
10296.906, 0.2, 1164.62, 5982121.36, 
10301.875, 0.2, 1164.8, 5982121.33, 
10306.906, -0.2, 1164.79, 5982121.36, 
10311.922, -0.3, 1165, 5982121.33, 
10316.969, 0.2, 1165, 5982121.3, 
10321.906, 0, 1165.15, 5982121.29, 
10326.906, -0.3, 1165.23, 5982121.27, 
10331.938, 0.2, 1165.4, 5982121.31, 
10336.906, 0.6, 1165.43, 5982121.25, 
10341.953, 0.5, 1165.6, 5982121.25, 
10346.985, 0.2, 1165.76, 5982121.27, 
10351.938, 0, 1165.76, 5982121.29, 
10356.938, -0.5, 1165.75, 5982121.27, 
10361.985, 0.3, 1165.95, 5982121.23, 
10366.953, -0.5, 1165.93, 5982121.26, 
10371.985, 0.1, 1166.1, 5982121.23, 
10376.969, -0.7, 1166.11, 5982121.24, 
10381.969, 0.4, 1166.2, 5982121.19, 
10386.985, 0.5, 1166.33, 5982121.21, 
10392, 0.3, 1166.56, 5982121.2, 
10397.031, 0.1, 1166.7, 5982121.17, 
10402.047, 0.3, 1166.7, 5982121.19, 
10407.016, 0.3, 1166.87, 5982121.14, 
10412.031, -0.3, 1166.84, 5982121.18, 
10417.031, -0.1, 1167.01, 5982121.17, 
10422.063, 0, 1167.21, 5982121.16, 
10427.031, 0.6, 1167.23, 5982121.13, 
10432.031, -0.3, 1167.36, 5982121.12, 
10437.063, 0.6, 1167.41, 5982121.11, 
10442.078, 0.7, 1167.72, 5982121.12, 
10447.031, -0.3, 1167.76, 5982121.13, 
10452.047, 0.3, 1167.79, 5982121.13, 
10457.063, 0.7, 1167.79, 5982121.07, 
10462.078, -0.6, 1167.88, 5982121.09, 
10467.11, -0.4, 1167.98, 5982121.09, 
10472.141, -0.3, 1168.32, 5982121.07, 
10477.125, -0.1, 1168.6, 5982121.05, 
10482.141, 0.5, 1168.73, 5982120.98, 
10487.172, 0, 1168.75, 5982121.01, 
10492.188, 0.3, 1169, 5982121.01, 
10497.156, 0.7, 1168.92, 5982120.99, 
10502.188, -0.3, 1168.98, 5982121.01, 
10507.156, 0.1, 1169.18, 5982121, 
10512.156, -0.1, 1169.71, 5982120.94, 
10517.188, 0.4, 1170.17, 5982120.88, 
10522.203, 0, 1170.29, 5982120.91, 
10527.172, 0.3, 1170.27, 5982120.91, 
10532.188, 0.2, 1170.38, 5982120.92, 
10537.203, -0.4, 1170.37, 5982120.92, 
10542.172, 0.3, 1170.47, 5982120.86, 
10547.188, -0.3, 1170.49, 5982120.88, 
10552.203, -0.3, 1170.54, 5982120.89, 
10557.235, -0.2, 1170.68, 5982120.85, 
10562.266, 0, 1170.71, 5982120.87, 
10567.25, 0.6, 1170.87, 5982120.85, 
10572.266, 0.2, 1170.94, 5982120.86, 
10577.281, -0.3, 1171.01, 5982120.87, 
10582.25, -0.4, 1171.07, 5982120.83, 
10587.297, 0.1, 1171.17, 5982120.83, 
10592.266, -0.3, 1171.22, 5982120.83, 
10597.281, 0, 1171.24, 5982120.82, 
10602.25, 0, 1171.31, 5982120.84, 
10607.266, -0.4, 1171.46, 5982120.83, 
10612.281, -0.3, 1171.72, 5982120.8, 
10617.266, -0.2, 1172.02, 5982120.74, 
10622.266, 0.3, 1172.34, 5982120.74, 
10627.281, 0.4, 1172.47, 5982120.74, 
10632.313, 0, 1172.61, 5982120.73, 
10637.281, 0, 1172.66, 5982120.74, 
10642.297, 0, 1172.63, 5982120.72, 
10647.313, 0, 1172.81, 5982120.7, 
10652.281, 0.7, 1173.24, 5982120.68, 
10657.313, 0, 1173.41, 5982120.66, 
10662.344, -0.1, 1173.67, 5982120.61, 
10667.313, -0.1, 1173.84, 5982120.6, 
10672.36, 0.2, 1174.12, 5982120.61, 
10677.328, 0.2, 1174.48, 5982120.59, 
10682.344, -0.6, 1174.45, 5982120.58, 
10687.36, -0.4, 1174.57, 5982120.58, 
10692.406, -0.6, 1174.63, 5982120.57, 
10697.36, -0.2, 1174.8, 5982120.57, 
10702.375, 0, 1174.91, 5982120.54, 
10707.391, 0.4, 1175.38, 5982120.49, 
10712.406, -0.1, 1175.39, 5982120.45, 
10717.453, -0.3, 1176.24, 5982120.42, 
10722.406, -0.4, 1176.37, 5982120.41, 
10727.406, -0.3, 1176.03, 5982120.41, 
10732.438, 0.6, 1177.21, 5982120.28, 
10737.406, -0.2, 1177.61, 5982120.32, 
10742.422, -0.9, 1177.47, 5982120.35, 
10747.469, -0.4, 1177.59, 5982120.3, 
10752.438, 0.2, 1177.9, 5982120.29, 
10757.453, 0.4, 1177.65, 5982120.29, 
10762.453, -0.1, 1177.11, 5982120.37, 
10767.485, 0.7, 1177.85, 5982120.28, 
10772.485, -0.6, 1178.5, 5982120.24, 
10777.5, 0.2, 1178.18, 5982120.3, 
10782.5, -0.3, 1178.64, 5982120.22, 
10787.531, 0.6, 1178.85, 5982120.21, 
10792.5, 0.4, 1178.99, 5982120.22, 
10797.516, 0.2, 1179.05, 5982120.17, 
10802.531, -0.5, 1179.11, 5982120.16, 
10807.547, -0.5, 1179.03, 5982120.21, 
10812.578, 0.1, 1180.06, 5982120.11, 
10817.531, -0.7, 1180.32, 5982120.1, 
10822.547, -0.1, 1180.13, 5982120.09, 
10827.594, 0.5, 1180.48, 5982120.06, 
10832.578, -0.1, 1180.65, 5982120.07, 
10837.578, 0.2, 1180.45, 5982120.13, 
10842.61, -0.4, 1179.85, 5982120.15, 
10847.625, 0, 1179.66, 5982120.13, 
10852.656, -0.1, 1180.71, 5982120.04, 
10857.625, -0.1, 1180.72, 5982120.05, 
10862.625, -0.5, 1180.47, 5982120.07, 
10867.656, 0, 1180.23, 5982120.08, 
10872.625, -0.8, 1180.97, 5982119.99, 
10877.641, 0.6, 1180.99, 5982120.03, 
10882.656, -0.2, 1181.15, 5982120.01, 
10887.672, 0, 1180.98, 5982120.03, 
10892.703, 0.8, 1181.72, 5982120.02, 
10897.672, 0.5, 1181.98, 5982119.98, 
10902.719, -0.6, 1181.85, 5982119.91, 
10907.688, 0, 1181.75, 5982119.98, 
10912.703, 0.8, 1181.83, 5982119.98, 
10917.719, 0.4, 1182.96, 5982119.88, 
10922.75, 0.1, 1183.41, 5982119.85, 
10927.703, 0.6, 1182.92, 5982119.91, 
10932.719, 0.5, 1182.63, 5982119.94, 
10937.766, 0, 1182.39, 5982119.91, 
10942.719, 1, 1183.3, 5982119.86, 
10947.719, 0, 1183.51, 5982119.8, 
10952.719, 0.8, 1183.18, 5982119.86, 
10957.75, -0.3, 1183.25, 5982119.82, 
10962.766, -0.2, 1183.16, 5982119.84, 
10967.735, 0.3, 1184.11, 5982119.77, 
10972.735, 0, 1184.29, 5982119.78, 
10977.75, -0.2, 1184.19, 5982119.81, 
10982.735, 0, 1184.03, 5982119.76, 
10987.75, 0, 1184.11, 5982119.77, 
10992.766, 0, 1184.11, 5982119.77, 
10997.797, -0.3, 1184.09, 5982119.77, 
11002.766, 0.1, 1184.28, 5982119.77, 
11007.781, 0.5, 1184.72, 5982119.73, 
11012.813, 0.1, 1185.23, 5982119.7, 
11017.828, -0.2, 1185.25, 5982119.67, 
11022.781, 0.3, 1185.18, 5982119.68, 
11027.781, 0, 1185.27, 5982119.67, 
11032.813, 0.5, 1185.91, 5982119.61, 
11037.781, -0.1, 1186.05, 5982119.63, 
11042.781, -0.5, 1186.05, 5982119.6, 
11047.797, 0, 1186.07, 5982119.61, 
11052.813, 0.2, 1186.81, 5982119.54, 
11057.86, 0, 1186.88, 5982119.54, 
11062.813, -0.5, 1186.59, 5982119.57, 
11067.828, 0.5, 1186.51, 5982119.56, 
11072.828, 0, 1186.58, 5982119.6, 
11077.86, 0.2, 1186.7, 5982119.58, 
11082.828, 0.1, 1186.7, 5982119.58, 
11087.844, 0.1, 1186.92, 5982119.54, 
11092.906, 0.3, 1187.35, 5982119.5, 
11097.875, 0, 1188.22, 5982119.44, 
11102.891, -0.2, 1188.23, 5982119.48, 
11107.938, -1, 1187.81, 5982119.46, 
11112.891, 0.1, 1187.76, 5982119.48, 
11117.891, -0.4, 1187.86, 5982119.46, 
11122.906, 0.2, 1187.83, 5982119.46, 
11127.938, 0, 1187.81, 5982119.48, 
11132.922, -0.4, 1187.89, 5982119.46, 
11137.922, 0.2, 1188.01, 5982119.48, 
11142.938, 0.3, 1187.98, 5982119.48, 
11147.985, 0.2, 1188.19, 5982119.4, 
11152.953, 0.5, 1188.13, 5982119.49, 
11157.969, 0.5, 1188.18, 5982119.42, 
11162.985, -0.5, 1188.27, 5982119.44, 
11168, -0.1, 1188.4, 5982119.43, 
11173.047, 0.1, 1188.6, 5982119.41, 
11178.063, -0.5, 1188.77, 5982119.41, 
11183.031, 0.4, 1189.1, 5982119.41, 
11188.047, 0.2, 1189.05, 5982119.39, 
11193.063, 0.2, 1189.18, 5982119.34, 
11198.094, -1.1, 1189.09, 5982119.37, 
11203.11, -0.2, 1189.1, 5982119.37, 
11208.11, -0.4, 1189.25, 5982119.37, 
11213.078, 0, 1189.32, 5982119.37, 
11218.094, -0.1, 1189.41, 5982119.37, 
11223.11, 0, 1189.42, 5982119.35, 
11228.125, -0.2, 1189.39, 5982119.35, 
11233.188, 0.5, 1189.51, 5982119.33, 
11238.125, -0.6, 1189.47, 5982119.31, 
11243.125, -0.4, 1189.59, 5982119.33, 
11248.25, 0.2, 1189.63, 5982119.33, 
11253.141, 0, 1189.63, 5982119.35, 
11258.172, -0.1, 1189.88, 5982119.32, 
11263.281, 0.5, 1189.94, 5982119.31, 
11268.156, -0.2, 1190.11, 5982119.28, 
11273.203, 0.5, 1190.38, 5982119.23, 
11278.297, 0.5, 1190.15, 5982119.29, 
11283.156, -0.4, 1190.33, 5982119.26, 
11288.172, -0.2, 1190.5, 5982119.28, 
11293.235, 0, 1190.52, 5982119.24, 
11298.156, 0.2, 1190.63, 5982119.25, 
11303.156, -0.3, 1190.77, 5982119.23, 
11308.156, -0.3, 1190.83, 5982119.22, 
11313.219, -0.5, 1190.88, 5982119.23, 
11318.188, -0.2, 1190.74, 5982119.24, 
11323.156, 0.7, 1191.02, 5982119.26, 
11328.156, -0.1, 1190.89, 5982119.22, 
11333.188, 0.6, 1191.03, 5982119.2, 
11338.203, -0.1, 1191.05, 5982119.23, 
11343.156, 0, 1191.02, 5982119.19, 
11348.172, 0, 1191.07, 5982119.22, 
11353.219, 0.2, 1191.2, 5982119.22, 
11358.188, -0.1, 1191.16, 5982119.18, 
11363.235, -0.2, 1191.11, 5982119.2, 
11368.188, 0.5, 1191.23, 5982119.25, 
11373.203, 0.8, 1191.25, 5982119.2, 
11378.235, -0.2, 1191.23, 5982119.15, 
11383.219, -0.5, 1191.33, 5982119.18, 
11388.25, 0.4, 1191.4, 5982119.2, 
11393.281, 0.5, 1191.86, 5982119.16, 
11398.235, 0.5, 1191.96, 5982119.14, 
11403.25, 0, 1192.2, 5982119.14, 
11408.266, 0, 1192.32, 5982119.12, 
11413.25, -0.2, 1192.36, 5982119.11, 
11418.266, -0.8, 1192.4, 5982119.12, 
11423.266, 0.4, 1192.54, 5982119.1, 
11428.297, -0.1, 1192.64, 5982119.1, 
11433.281, -0.3, 1192.67, 5982119.1, 
11438.281, 0.6, 1192.85, 5982119.09, 
11443.313, -0.3, 1192.68, 5982119.07, 
