Start Log	Run: 62	Date: 4/23/2024   Time: 8:03:14
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
5756.078, 0.1, 1144.62, 5982140.24, 
5761.093, -0.3, 1144.54, 5982140.22, 
5766.093, 0.3, 1144.46, 5982140.26, 
5771.125, -0.8, 1144.53, 5982140.26, 
5776.093, -0.2, 1144.4, 5982140.26, 
5781.109, -0.8, 1144.38, 5982140.21, 
5786.125, 0.5, 1144.44, 5982140.28, 
5791.093, 0.4, 1144.28, 5982140.3, 
5796.093, -0.2, 1144.26, 5982140.28, 
5801.109, -0.1, 1144.27, 5982140.26, 
5806.156, 0.6, 1144.31, 5982140.27, 
5811.093, -0.1, 1144.28, 5982140.25, 
5816.093, 0.1, 1144.31, 5982140.27, 
5821.125, -0.4, 1144.12, 5982140.25, 
5826.093, -0.4, 1144.11, 5982140.28, 
5831.109, 0.3, 1144.07, 5982140.3, 
5836.156, 0.2, 1144, 5982140.26, 
5841.093, 0, 1144, 5982140.32, 
5846.156, -0.6, 1143.86, 5982140.28, 
5851.109, 0.6, 1144.06, 5982140.27, 
5856.14, -0.7, 1143.9, 5982140.28, 
5861.093, 0.5, 1144.09, 5982140.27, 
5866.109, 0.3, 1143.92, 5982140.27, 
5871.125, -0.1, 1143.93, 5982140.32, 
5876.093, 0.1, 1143.99, 5982140.26, 
5881.109, 0.2, 1143.85, 5982140.27, 
5886.125, 0.2, 1143.73, 5982140.33, 
5891.14, -0.5, 1143.68, 5982140.3, 
5896.187, 0.2, 1143.69, 5982140.3, 
5901.14, 0.7, 1143.64, 5982140.34, 
5906.156, -0.6, 1143.67, 5982140.32, 
5911.203, 0.8, 1143.52, 5982140.32, 
5916.234, -0.3, 1143.55, 5982140.33, 
5921.187, 0.5, 1143.69, 5982140.27, 
5926.203, 0.3, 1143.72, 5982140.28, 
5931.218, 0.3, 1143.7, 5982140.32, 
5936.25, -0.1, 1143.54, 5982140.34, 
5941.218, -0.7, 1143.53, 5982140.32, 
5946.265, 0.2, 1143.53, 5982140.32, 
5951.25, 0.1, 1143.57, 5982140.29, 
5956.265, 0.6, 1143.54, 5982140.28, 
5961.312, 0.3, 1143.44, 5982140.27, 
5966.265, -0.2, 1143.39, 5982140.33, 
5971.281, -0.1, 1143.4, 5982140.34, 
5976.312, -0.4, 1143.43, 5982140.35, 
5981.281, 0.3, 1143.23, 5982140.34, 
5986.297, 0.4, 1143.34, 5982140.32, 
5991.312, 0, 1143.22, 5982140.35, 
5996.343, 0, 1143.27, 5982140.33, 
6001.359, 0.7, 1143.27, 5982140.3, 
6006.328, 0.3, 1143.26, 5982140.33, 
6011.343, 0.1, 1143.28, 5982140.32, 
6016.375, 0, 1143.19, 5982140.34, 
6021.406, 0.1, 1143.2, 5982140.33, 
6026.375, 0.2, 1143.18, 5982140.37, 
6031.406, 0.5, 1143.16, 5982140.35, 
6036.343, -0.2, 1143.15, 5982140.36, 
6041.375, 0.5, 1143.13, 5982140.31, 
6046.343, 0.9, 1143.13, 5982140.36, 
6051.359, 0.1, 1142.97, 5982140.38, 
6056.39, 0.2, 1143.04, 5982140.33, 
6061.406, -0.1, 1143.1, 5982140.37, 
6066.453, 0.4, 1142.94, 5982140.33, 
6071.406, 0.2, 1142.89, 5982140.35, 
6076.406, 0.5, 1142.94, 5982140.36, 
6081.453, -0.2, 1142.81, 5982140.36, 
6086.437, -0.5, 1142.82, 5982140.38, 
6091.437, -0.5, 1142.88, 5982140.38, 
6096.453, -0.3, 1142.77, 5982140.37, 
6101.484, 0.5, 1142.89, 5982140.39, 
6106.437, 0.5, 1142.72, 5982140.35, 
6111.453, 0.8, 1142.8, 5982140.34, 
6116.484, 0.1, 1142.75, 5982140.4, 
6121.515, -0.2, 1142.6, 5982140.4, 
6126.484, -0.2, 1142.65, 5982140.43, 
6131.515, 0.1, 1142.67, 5982140.41, 
6136.562, 0.2, 1142.61, 5982140.4, 
6141.515, 0, 1142.58, 5982140.37, 
6146.515, -0.4, 1142.56, 5982140.41, 
6151.531, 0.4, 1142.51, 5982140.42, 
6156.562, 0.2, 1142.54, 5982140.4, 
6161.609, -0.8, 1142.49, 5982140.42, 
6166.562, -0.7, 1142.44, 5982140.43, 
6171.578, 0.4, 1142.54, 5982140.39, 
6176.609, -0.9, 1142.37, 5982140.44, 
6181.562, -0.5, 1142.56, 5982140.41, 
6186.593, 0.6, 1142.31, 5982140.39, 
6191.625, -0.5, 1142.47, 5982140.41, 
6196.562, 0.2, 1142.42, 5982140.42, 
6201.578, -0.3, 1142.36, 5982140.45, 
6206.609, 0.1, 1142.3, 5982140.39, 
6211.562, -0.1, 1142.28, 5982140.41, 
6216.562, -0.3, 1142.16, 5982140.46, 
6221.593, 0.1, 1142.16, 5982140.41, 
6226.625, -0.8, 1142.13, 5982140.42, 
6231.578, -0.3, 1142.16, 5982140.4, 
6236.593, -0.2, 1142.02, 5982140.46, 
6241.593, -0.6, 1142.02, 5982140.49, 
6246.625, -0.1, 1142.16, 5982140.43, 
6251.593, 0.5, 1142.06, 5982140.39, 
6256.609, 0.8, 1141.99, 5982140.45, 
6261.625, 0.1, 1142.16, 5982140.45, 
6266.656, 0.7, 1142.03, 5982140.45, 
6271.672, -0.3, 1142.05, 5982140.43, 
6276.64, -0.3, 1142.09, 5982140.45, 
6281.656, -0.2, 1142.12, 5982140.43, 
6286.672, 0, 1141.94, 5982140.44, 
6291.687, 0.2, 1141.99, 5982140.47, 
6296.734, -0.7, 1141.87, 5982140.49, 
6301.703, 0.3, 1141.91, 5982140.49, 
6306.703, -0.5, 1141.93, 5982140.47, 
6311.718, 0.2, 1141.86, 5982140.43, 
6316.765, -0.3, 1141.83, 5982140.49, 
6321.718, 0.8, 1141.73, 5982140.45, 
6326.718, -0.6, 1141.84, 5982140.47, 
6331.765, 0.2, 1141.81, 5982140.45, 
6336.718, 0, 1141.9, 5982140.47, 
6341.734, -0.2, 1141.75, 5982140.44, 
6346.765, -0.4, 1141.65, 5982140.45, 
6351.734, -0.2, 1141.58, 5982140.45, 
6356.734, 0.3, 1141.6, 5982140.47, 
6361.765, 0.3, 1141.62, 5982140.47, 
6366.797, -0.1, 1141.64, 5982140.45, 
6371.828, 0.7, 1141.7, 5982140.5, 
6376.797, 0.1, 1141.6, 5982140.5, 
6381.843, -0.3, 1141.53, 5982140.45, 
6386.797, 0.4, 1141.54, 5982140.45, 
6391.812, -0.1, 1141.5, 5982140.46, 
6396.812, 0.7, 1141.54, 5982140.51, 
6401.828, -0.7, 1141.54, 5982140.48, 
6406.843, -0.3, 1141.48, 5982140.51, 
6411.875, 0, 1141.44, 5982140.47, 
6416.906, 0, 1141.43, 5982140.48, 
6421.875, 0, 1141.4, 5982140.46, 
6426.89, 0, 1141.39, 5982140.49, 
6431.906, 0.6, 1141.54, 5982140.51, 
6436.922, -0.6, 1141.36, 5982140.52, 
6441.953, 0, 1141.37, 5982140.52, 
6446.922, 0.4, 1141.34, 5982140.48, 
6451.937, -0.1, 1141.46, 5982140.49, 
6456.968, -0.1, 1141.41, 5982140.54, 
6461.984, 0, 1141.37, 5982140.5, 
6466.937, 0, 1141.25, 5982140.53, 
6471.984, -0.5, 1141.32, 5982140.53, 
6476.937, 0.1, 1141.28, 5982140.47, 
6481.953, -0.1, 1141.22, 5982140.49, 
6487, 0.6, 1141.26, 5982140.47, 
6491.953, -0.2, 1141.23, 5982140.5, 
6496.968, 0.2, 1141.21, 5982140.52, 
6502, -0.2, 1141.36, 5982140.52, 
6506.968, 0.1, 1141.26, 5982140.54, 
6511.968, -0.5, 1141.13, 5982140.53, 
6516.984, -0.9, 1141.21, 5982140.51, 
6522.015, 0.4, 1141.18, 5982140.5, 
6526.968, 0.3, 1141.14, 5982140.53, 
6532.031, 0.7, 1141.27, 5982140.53, 
6536.968, -0.2, 1141.23, 5982140.5, 
6541.984, 0, 1141.25, 5982140.49, 
6547.031, -0.2, 1141.15, 5982140.47, 
6551.968, -0.2, 1141.15, 5982140.53, 
6556.968, 0.5, 1141.15, 5982140.54, 
6562.015, 0.1, 1141.18, 5982140.52, 
6567.047, -0.2, 1141.16, 5982140.51, 
6572, -0.3, 1141.01, 5982140.51, 
6577.015, 0.3, 1141.04, 5982140.53, 
6582.031, -0.3, 1141.02, 5982140.53, 
6587.062, 0.3, 1141.01, 5982140.51, 
6592.015, 0.7, 1140.92, 5982140.51, 
6597.015, 0, 1141.06, 5982140.49, 
6602.062, -0.1, 1141.03, 5982140.51, 
6607.015, 0.5, 1141.07, 5982140.57, 
6612.015, 0.5, 1141.1, 5982140.53, 
6617.031, -0.5, 1141.08, 5982140.52, 
6622.047, 0.7, 1141.06, 5982140.53, 
6627.078, -0.2, 1140.93, 5982140.52, 
6632.125, 0.1, 1140.94, 5982140.53, 
6637.062, 0.4, 1140.93, 5982140.53, 
6642.078, 0, 1140.99, 5982140.49, 
6647.062, -0.1, 1140.88, 5982140.52, 
6652.078, 0.1, 1140.82, 5982140.54, 
6657.109, -0.5, 1140.8, 5982140.56, 
6662.078, 0.7, 1140.96, 5982140.53, 
6667.078, 0.2, 1140.84, 5982140.52, 
6672.125, 0.1, 1140.78, 5982140.54, 
6677.078, 0.4, 1140.7, 5982140.53, 
6682.078, 0.2, 1140.8, 5982140.57, 
6687.109, 0.1, 1140.81, 5982140.54, 
6692.093, 0, 1140.76, 5982140.57, 
6697.109, 0.5, 1140.79, 5982140.55, 
6702.156, 0, 1140.55, 5982140.55, 
6707.125, 0.7, 1140.72, 5982140.54, 
6712.156, 0.4, 1140.7, 5982140.57, 
6717.125, 0, 1140.74, 5982140.51, 
6722.125, 0.2, 1140.6, 5982140.54, 
6727.156, 0.1, 1140.69, 5982140.55, 
6732.156, -0.3, 1140.73, 5982140.56, 
6737.156, 0.3, 1140.61, 5982140.56, 
6742.156, 0.2, 1140.66, 5982140.54, 
6747.172, 0.2, 1140.77, 5982140.58, 
6752.187, 0.1, 1140.61, 5982140.57, 
6757.234, 0.2, 1140.55, 5982140.57, 
6762.203, 0.2, 1140.55, 5982140.57, 
6767.218, 0.5, 1140.57, 5982140.57, 
6772.265, -0.5, 1140.57, 5982140.57, 
6777.203, 0.3, 1140.59, 5982140.56, 
6782.234, -0.2, 1140.5, 5982140.57, 
6787.203, -0.2, 1140.4, 5982140.59, 
6792.218, -0.5, 1140.33, 5982140.59, 
6797.25, -0.1, 1140.37, 5982140.6, 
6802.281, -0.3, 1140.34, 5982140.55, 
6807.218, -0.1, 1140.24, 5982140.54, 
6812.218, 0.6, 1140.34, 5982140.57, 
6817.25, -0.1, 1140.28, 5982140.58, 
6822.297, -0.4, 1140.2, 5982140.58, 
6827.25, 0.2, 1140.23, 5982140.58, 
6832.25, -0.8, 1140.15, 5982140.59, 
6837.281, 0.2, 1140.21, 5982140.56, 
6842.297, 0.1, 1140.1, 5982140.59, 
6847.265, -0.1, 1140.2, 5982140.57, 
6852.281, -0.5, 1140.17, 5982140.58, 
6857.328, 0.6, 1140.18, 5982140.61, 
6862.297, -0.8, 1140.19, 5982140.55, 
6867.312, 0.2, 1140.14, 5982140.6, 
6872.343, 0, 1140.24, 5982140.59, 
6877.359, 0, 1140.12, 5982140.62, 
6882.328, -0.4, 1140.16, 5982140.59, 
6887.343, 0.6, 1140.14, 5982140.53, 
6892.375, 0, 1140.08, 5982140.58, 
6897.359, 0.2, 1140.15, 5982140.61, 
6902.39, 0.3, 1140.07, 5982140.6, 
6907.359, 0.3, 1140.17, 5982140.6, 
6912.375, 0.5, 1140.08, 5982140.6, 
6917.437, 0.3, 1140.12, 5982140.62, 
6922.39, -0.3, 1140.07, 5982140.63, 
6927.422, -0.5, 1140, 5982140.59, 
6932.406, -0.2, 1139.86, 5982140.61, 
6937.422, -0.2, 1139.93, 5982140.6, 
6942.468, -0.2, 1139.9, 5982140.58, 
6947.437, -0.3, 1139.89, 5982140.62, 
6952.437, 0.1, 1139.87, 5982140.61, 
6957.484, -0.1, 1139.78, 5982140.59, 
6962.453, -0.4, 1139.89, 5982140.6, 
6967.453, 0, 1139.75, 5982140.61, 
6972.468, -0.3, 1139.77, 5982140.6, 
6977.515, 0.3, 1139.71, 5982140.6, 
6982.484, 0.2, 1139.71, 5982140.64, 
6987.531, 0.2, 1139.72, 5982140.57, 
6992.484, 0.1, 1139.64, 5982140.63, 
6997.515, -0.3, 1139.6, 5982140.66, 
7002.484, -0.6, 1139.56, 5982140.63, 
7007.484, 0, 1139.55, 5982140.67, 
7012.484, 0.1, 1139.52, 5982140.65, 
7017.5, -0.2, 1139.53, 5982140.63, 
7022.484, -0.2, 1139.6, 5982140.64, 
7027.515, 0.4, 1139.6, 5982140.61, 
7032.547, 0.2, 1139.56, 5982140.62, 
7037.515, 0.6, 1139.37, 5982140.64, 
7042.515, -0.2, 1139.48, 5982140.66, 
7047.515, 0.1, 1139.41, 5982140.61, 
7052.515, -0.2, 1139.48, 5982140.64, 
7057.547, -0.2, 1139.44, 5982140.68, 
7062.515, -0.5, 1139.49, 5982140.65, 
7067.562, 0.5, 1139.53, 5982140.59, 
7072.515, 0.1, 1139.44, 5982140.67, 
7077.515, 0.1, 1139.3, 5982140.66, 
7082.531, 0, 1139.34, 5982140.64, 
7087.562, 0, 1139.41, 5982140.66, 
7092.547, 0.2, 1139.29, 5982140.65, 
7097.562, 0.7, 1139.45, 5982140.66, 
7102.562, 0, 1139.33, 5982140.68, 
7107.609, 0.2, 1139.29, 5982140.66, 
7112.562, 0.2, 1139.23, 5982140.69, 
7117.578, 0.1, 1139.21, 5982140.65, 
7122.609, 0.3, 1139.25, 5982140.71, 
7127.625, 0.2, 1139.16, 5982140.68, 
7132.593, 0.1, 1139.16, 5982140.68, 
7137.593, -0.1, 1139.07, 5982140.67, 
7142.593, 0, 1139.16, 5982140.68, 
7147.625, 0.2, 1139.11, 5982140.67, 
7152.656, -0.2, 1139.16, 5982140.7, 
7157.625, 0.3, 1139.11, 5982140.7, 
7162.625, -0.2, 1139.01, 5982140.72, 
7167.687, -0.5, 1138.99, 5982140.69, 
7172.64, 0, 1138.87, 5982140.7, 
7177.64, -0.1, 1138.92, 5982140.69, 
7182.672, 0.3, 1138.85, 5982140.74, 
7187.703, -0.1, 1138.89, 5982140.68, 
7192.64, -0.4, 1138.76, 5982140.69, 
7197.672, 0.5, 1138.71, 5982140.69, 
7202.703, -0.3, 1138.74, 5982140.69, 
7207.687, -0.7, 1138.66, 5982140.71, 
7212.718, -0.7, 1138.78, 5982140.73, 
7217.687, 0, 1138.59, 5982140.74, 
7222.718, 0, 1138.63, 5982140.75, 
7227.75, 0.1, 1138.78, 5982140.7, 
7232.703, 0.2, 1138.84, 5982140.65, 
7237.734, -0.6, 1139.31, 5982140.64, 
7242.765, -0.1, 1139.77, 5982140.62, 
7247.718, 0.2, 1140.22, 5982140.59, 
7252.734, -0.4, 1140.46, 5982140.57, 
7257.765, -0.1, 1140.9, 5982140.56, 
7262.734, -0.1, 1141.17, 5982140.5, 
7267.75, 0.3, 1141.39, 5982140.49, 
7272.734, 0.5, 1141.79, 5982140.49, 
7277.75, -0.2, 1141.86, 5982140.45, 
7282.765, 0.4, 1142.16, 5982140.42, 
7287.781, 0, 1142.49, 5982140.43, 
7292.828, 0.3, 1142.66, 5982140.37, 
7297.765, 0.3, 1142.97, 5982140.39, 
7302.781, 0.6, 1143.14, 5982140.32, 
7307.812, -0.2, 1143.41, 5982140.33, 
7312.765, -0.3, 1143.58, 5982140.31, 
7317.781, -0.4, 1143.74, 5982140.29, 
7322.812, 0, 1144.22, 5982140.24, 
7327.765, -0.2, 1144.23, 5982140.24, 
7332.765, 0.5, 1144.53, 5982140.2, 
7337.812, -0.2, 1144.8, 5982140.23, 
7342.843, 0.4, 1145.07, 5982140.21, 
7347.812, 0.6, 1145.39, 5982140.19, 
7352.812, 0.5, 1145.63, 5982140.13, 
7357.812, 0.5, 1145.76, 5982140.17, 
7362.875, 0.4, 1145.93, 5982140.08, 
7367.843, -0.3, 1146.22, 5982140.11, 
7372.812, -0.3, 1146.63, 5982140.03, 
7377.843, 0.4, 1146.75, 5982140.03, 
7382.828, -0.3, 1146.96, 5982140, 
7387.859, -0.2, 1147.3, 5982140.04, 
7392.875, 0.5, 1147.55, 5982139.99, 
7397.875, -0.4, 1147.93, 5982139.98, 
7402.859, 0.3, 1148.13, 5982139.94, 
7407.984, 0.2, 1148.35, 5982139.94, 
7412.875, -0.2, 1148.52, 5982139.9, 
7417.89, 0.2, 1148.88, 5982139.88, 
7422.968, 0.4, 1149.14, 5982139.89, 
7427.953, 0, 1149.43, 5982139.85, 
7432.89, -0.1, 1149.53, 5982139.82, 
7437.937, 0, 1149.83, 5982139.8, 
7442.937, 0, 1150.09, 5982139.77, 
7447.906, 0.2, 1150.32, 5982139.77, 
7452.968, 0.1, 1150.65, 5982139.73, 
7457.906, 0.1, 1150.98, 5982139.7, 
7462.937, 0.2, 1151.33, 5982139.71, 
7467.906, 0.3, 1151.36, 5982139.7, 
7472.922, 0.2, 1151.68, 5982139.67, 
7477.953, 0.3, 1151.95, 5982139.63, 
7482.937, 0, 1152.14, 5982139.57, 
7487.937, 0.1, 1152.34, 5982139.6, 
7492.953, -0.5, 1152.57, 5982139.58, 
7497.984, 0, 1152.92, 5982139.56, 
7502.937, -0.2, 1153.23, 5982139.54, 
7507.937, -0.4, 1153.35, 5982139.54, 
7512.984, -0.3, 1153.59, 5982139.48, 
7517.937, 0.3, 1153.92, 5982139.51, 
7522.953, -0.4, 1154.06, 5982139.46, 
7527.968, 0.3, 1154.43, 5982139.39, 
7533, -0.2, 1154.49, 5982139.45, 
7537.968, 1, 1154.81, 5982139.42, 
7542.984, 0.1, 1154.98, 5982139.4, 
7548.015, 0, 1155.12, 5982139.36, 
7552.984, 0.2, 1155.48, 5982139.32, 
7558, -0.1, 1155.71, 5982139.36, 
7563.015, 0.1, 1156.04, 5982139.34, 
7568.062, -0.3, 1156.08, 5982139.3, 
7573.015, -0.2, 1156.37, 5982139.29, 
7578.031, 0.2, 1156.53, 5982139.29, 
7583.047, -0.5, 1156.68, 5982139.25, 
7588.093, -0.4, 1156.98, 5982139.28, 
7593.062, -0.3, 1157.26, 5982139.2, 
7598.078, 0, 1157.37, 5982139.2, 
7603.093, 0.4, 1157.63, 5982139.17, 
7608.093, 0.2, 1157.85, 5982139.19, 
7613.093, 0.2, 1158.09, 5982139.16, 
7618.125, 0.1, 1158.37, 5982139.12, 
7623.156, 0, 1158.48, 5982139.11, 
7628.093, 0.3, 1158.66, 5982139.07, 
7633.109, -0.4, 1158.94, 5982139.1, 
7638.093, 0, 1159.09, 5982139.05, 
7643.109, 0, 1159.28, 5982139.04, 
7648.14, -0.5, 1159.36, 5982139, 
7653.093, 0.1, 1159.66, 5982139.01, 
7658.125, 0.5, 1159.94, 5982138.99, 
7663.14, 0, 1160.2, 5982138.98, 
7668.093, 0, 1160.36, 5982138.97, 
7673.125, -0.1, 1160.66, 5982138.95, 
7678.156, 0.6, 1160.83, 5982138.91, 
7683.125, 0.3, 1161.07, 5982138.89, 
7688.125, 0, 1161.25, 5982138.91, 
7693.156, 0.3, 1161.43, 5982138.89, 
7698.14, -0.2, 1161.63, 5982138.84, 
7703.156, -0.5, 1161.82, 5982138.81, 
7708.187, 0.2, 1162.08, 5982138.81, 
7713.218, 0.2, 1162.34, 5982138.8, 
7718.172, 0, 1162.32, 5982138.75, 
7723.187, -0.2, 1162.7, 5982138.76, 
7728.187, -0.2, 1162.83, 5982138.75, 
7733.218, -0.1, 1163.05, 5982138.74, 
7738.187, -0.2, 1163.23, 5982138.72, 
7743.187, 0.5, 1163.61, 5982138.72, 
7748.218, 0.5, 1163.68, 5982138.68, 
7753.25, -0.6, 1163.81, 5982138.66, 
7758.234, 0.3, 1164.17, 5982138.64, 
7763.187, -0.7, 1164.34, 5982138.65, 
7768.203, 0.6, 1164.59, 5982138.61, 
7773.25, 0.2, 1164.81, 5982138.61, 
7778.218, -0.2, 1164.88, 5982138.59, 
7783.234, -0.1, 1165.17, 5982138.54, 
7788.25, 0, 1165.44, 5982138.53, 
7793.281, -0.3, 1165.5, 5982138.5, 
7798.234, 0, 1165.72, 5982138.53, 
7803.234, 0.2, 1165.97, 5982138.51, 
7808.25, 0.7, 1166.14, 5982138.48, 
7813.281, -0.2, 1166.34, 5982138.51, 
7818.25, 0, 1166.48, 5982138.45, 
7823.25, -0.4, 1166.78, 5982138.47, 
7828.281, 0, 1166.86, 5982138.43, 
7833.312, 0.2, 1167.16, 5982138.41, 
7838.265, -0.3, 1167.32, 5982138.4, 
7843.297, -0.2, 1167.44, 5982138.32, 
7848.297, 0, 1167.56, 5982138.34, 
7853.312, -0.2, 1167.72, 5982138.34, 
7858.343, 0, 1167.91, 5982138.34, 
7863.312, -0.7, 1168.19, 5982138.34, 
7868.328, 0, 1168.37, 5982138.3, 
7873.343, 0.2, 1168.44, 5982138.3, 
7878.375, -0.4, 1168.67, 5982138.24, 
7883.343, 0.7, 1168.96, 5982138.26, 
7888.343, 0, 1168.95, 5982138.23, 
7893.343, 0.2, 1169.37, 5982138.22, 
7898.359, -0.5, 1169.34, 5982138.25, 
7903.39, 0, 1169.52, 5982138.19, 
7908.359, 0.2, 1169.89, 5982138.21, 
7913.375, -0.4, 1169.89, 5982138.19, 
7918.39, -0.2, 1170.1, 5982138.19, 
7923.453, -0.3, 1170.23, 5982138.18, 
7928.39, -0.5, 1170.36, 5982138.17, 
7933.406, -0.2, 1170.55, 5982138.15, 
7938.437, -0.2, 1170.83, 5982138.11, 
7943.422, 0.2, 1170.94, 5982138.11, 
7948.453, 0.3, 1170.87, 5982138.09, 
7953.468, -0.3, 1171.06, 5982138.09, 
7958.437, 0, 1171.33, 5982138.08, 
7963.437, -0.4, 1171.34, 5982138.07, 
7968.453, -0.3, 1171.87, 5982138.03, 
7973.5, 0, 1171.79, 5982138.03, 
7978.453, 0.2, 1171.92, 5982138.02, 
7983.453, 0, 1172.22, 5982138, 
7988.453, 0, 1172.31, 5982138, 
7993.468, -0.5, 1172.36, 5982137.98, 
7998.468, 0.5, 1172.52, 5982137.98, 
8003.531, 0, 1172.53, 5982137.98, 
8008.468, 0, 1172.68, 5982137.96, 
8013.468, -0.2, 1172.86, 5982137.92, 
8018.5, 0, 1173.06, 5982137.92, 
8023.468, -0.2, 1173.27, 5982137.92, 
8028.484, 0.5, 1173.66, 5982137.88, 
8033.515, -0.2, 1173.36, 5982137.92, 
8038.547, 0.2, 1173.74, 5982137.86, 
8043.5, 0.7, 1173.89, 5982137.83, 
8048.5, 0, 1173.96, 5982137.86, 
8053.531, 0.5, 1174.32, 5982137.81, 
8058.515, -0.2, 1174.36, 5982137.82, 
8063.515, 0.2, 1174.3, 5982137.83, 
8068.547, -0.5, 1174.84, 5982137.81, 
8073.578, -0.2, 1174.83, 5982137.79, 
8078.515, 0.2, 1174.85, 5982137.79, 
8083.531, 0, 1174.94, 5982137.79, 
8088.578, -0.2, 1175.01, 5982137.77, 
8093.547, 0, 1175.18, 5982137.75, 
8098.515, -0.2, 1175.37, 5982137.75, 
8103.578, 0.5, 1175.63, 5982137.75, 
8108.515, 0, 1175.77, 5982137.69, 
8113.562, 0.2, 1176.07, 5982137.67, 
8118.531, 0, 1175.77, 5982137.69, 
8123.562, -0.2, 1176.07, 5982137.69, 
8128.547, 0, 1176.38, 5982137.67, 
8133.562, 0.2, 1176.28, 5982137.69, 
8138.578, 0, 1176.68, 5982137.63, 
8143.625, 0.2, 1176.66, 5982137.65, 
8148.593, -0.2, 1176.9, 5982137.65, 
8153.64, 0, 1176.97, 5982137.6, 
8158.593, -0.2, 1177.04, 5982137.62, 
8163.593, 0, 1177.01, 5982137.6, 
8168.625, -0.5, 1177.46, 5982137.6, 
8173.593, -0.2, 1177.58, 5982137.58, 
8178.656, -0.7, 1177.7, 5982137.54, 
8183.593, 0, 1177.81, 5982137.54, 
8188.625, 0, 1178, 5982137.52, 
8193.593, -0.5, 1178.15, 5982137.56, 
8198.593, 0, 1178.02, 5982137.52, 
8203.64, 0.2, 1178.09, 5982137.52, 
8208.672, 0, 1178.42, 5982137.48, 
8213.625, -0.7, 1178.71, 5982137.52, 
8218.64, 0, 1178.59, 5982137.44, 
8223.64, 0.2, 1178.95, 5982137.43, 
8228.672, 0.5, 1178.8, 5982137.44, 
8233.64, 0.2, 1179.23, 5982137.46, 
8238.656, 0.5, 1179.22, 5982137.43, 
8243.672, -0.2, 1179.29, 5982137.43, 
8248.687, 0, 1179.53, 5982137.41, 
8253.656, 0, 1179.63, 5982137.39, 
8258.656, 0.2, 1179.62, 5982137.39, 
8263.672, 0.5, 1179.76, 5982137.37, 
8268.718, 0.2, 1179.96, 5982137.35, 
8273.687, -0.3, 1180.08, 5982137.35, 
8278.703, 0.1, 1180.16, 5982137.33, 
8283.718, 0.2, 1180.4, 5982137.31, 
8288.687, -0.2, 1180.55, 5982137.29, 
8293.687, 0, 1180.83, 5982137.31, 
8298.703, -0.7, 1180.91, 5982137.29, 
8303.734, 0.3, 1180.98, 5982137.27, 
8308.703, 0.2, 1181.31, 5982137.27, 
8313.718, 0, 1181.24, 5982137.27, 
8318.734, 0.3, 1181.46, 5982137.25, 
8323.75, 0.2, 1181.47, 5982137.23, 
8328.718, -0.2, 1181.78, 5982137.23, 
8333.718, 0.5, 1181.85, 5982137.2, 
8338.734, -0.2, 1181.81, 5982137.2, 
8343.765, 0, 1182.15, 5982137.19, 
8348.718, 0, 1182.34, 5982137.16, 
8353.718, -0.3, 1182.49, 5982137.2, 
8358.765, 0.7, 1182.56, 5982137.18, 
8363.718, 0.1, 1182.67, 5982137.16, 
8368.734, 0.5, 1182.86, 5982137.14, 
8373.765, -0.2, 1183.09, 5982137.1, 
8378.734, 0.2, 1183.13, 5982137.12, 
8383.75, 0.2, 1183.03, 5982137.1, 
8388.765, 1, 1183.15, 5982137.1, 
8393.828, 0.3, 1183.47, 5982137.12, 
8398.765, -0.3, 1183.46, 5982137.1, 
8403.765, -0.5, 1183.47, 5982137.08, 
8408.812, -0.3, 1183.75, 5982137.08, 
8413.765, 0.2, 1183.81, 5982137.03, 
8418.797, -0.5, 1183.98, 5982137.04, 
8423.828, -0.5, 1183.98, 5982137.04, 
8428.765, -0.5, 1184.15, 5982137.05, 
8433.797, 0.5, 1184.24, 5982137.03, 
8438.828, -0.5, 1184.29, 5982136.99, 
8443.781, -0.4, 1184.53, 5982136.99, 
8448.797, 0, 1184.6, 5982137.01, 
8453.843, 0.3, 1184.78, 5982137.01, 
8458.812, 0.3, 1184.78, 5982137.01, 
8463.812, 0, 1185.01, 5982136.97, 
8468.843, -0.1, 1184.96, 5982136.95, 
8473.875, -0.3, 1185.02, 5982136.93, 
8478.828, -0.2, 1185.1, 5982136.91, 
8483.828, -0.3, 1185.26, 5982136.93, 
8488.828, 0.3, 1185.48, 5982136.93, 
8493.843, -0.2, 1185.64, 5982136.91, 
8498.843, -0.2, 1185.7, 5982136.93, 
8503.859, 0, 1185.76, 5982136.89, 
8508.906, 0.2, 1185.8, 5982136.91, 
8513.859, -0.1, 1185.83, 5982136.89, 
8518.875, 0, 1186.01, 5982136.89, 
8523.906, -0.2, 1186.04, 5982136.89, 
8528.859, 0.2, 1186.25, 5982136.85, 
8533.859, 0, 1186.23, 5982136.84, 
8538.875, 0, 1186.41, 5982136.89, 
8543.922, 0, 1186.39, 5982136.85, 
8548.875, -0.2, 1186.44, 5982136.83, 
8553.875, 0, 1186.5, 5982136.84, 
8558.875, -0.2, 1186.67, 5982136.84, 
8563.906, 0.2, 1186.89, 5982136.82, 
8568.89, -0.5, 1186.94, 5982136.84, 
8573.89, -0.2, 1186.93, 5982136.78, 
8578.922, -0.2, 1187.02, 5982136.8, 
