Start Log	Run: 66	Date: 5/10/2024   Time: 11:58:37
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
19668.484, 0.2, 797.53, 5982158.7, 
19673.5, -0.2, 796.38, 5982158.81, 
19678.469, 0, 795.5, 5982158.89, 
19683.516, 0, 794.34, 5982158.97, 
19688.547, -0.5, 793.38, 5982159.02, 
19693.484, 0, 792.28, 5982159.14, 
19698.484, 0.2, 791.22, 5982159.24, 
19703.516, -0.2, 789.93, 5982159.3, 
19708.484, -0.5, 788.99, 5982159.39, 
19713.5, 0.1, 788.03, 5982159.5, 
19718.531, -0.4, 786.82, 5982159.6, 
19723.563, -0.2, 785.83, 5982159.67, 
19728.531, 0.2, 784.84, 5982159.76, 
19733.547, 0.2, 783.83, 5982159.86, 
19738.609, 0.3, 782.72, 5982159.9, 
19743.547, -0.2, 781.76, 5982160, 
19748.578, -0.2, 780.69, 5982160.08, 
19753.609, -0.6, 779.69, 5982160.18, 
19758.578, -0.5, 778.69, 5982160.25, 
19763.594, -0.1, 777.67, 5982160.26, 
19768.609, -0.3, 776.73, 5982160.39, 
19773.625, 0.1, 775.52, 5982160.49, 
19778.656, -0.9, 774.48, 5982160.58, 
19783.625, -0.3, 773.65, 5982160.66, 
19788.641, 0.1, 772.63, 5982160.72, 
19793.672, -0.1, 771.73, 5982160.81, 
19798.656, 0.3, 770.86, 5982160.88, 
19803.703, 0.3, 769.7, 5982160.94, 
19808.656, -0.2, 768.83, 5982161.06, 
19813.672, -0.1, 767.84, 5982161.12, 
19818.688, -0.4, 766.62, 5982161.19, 
19823.719, 0, 765.71, 5982161.25, 
19828.688, -0.4, 764.7, 5982161.38, 
19833.703, -0.4, 763.81, 5982161.43, 
19838.703, -0.7, 762.74, 5982161.53, 
19843.734, -0.3, 761.82, 5982161.61, 
19848.703, -0.3, 760.89, 5982161.63, 
19853.719, -0.7, 760.03, 5982161.7, 
19858.75, -0.2, 759.19, 5982161.82, 
19863.719, -0.3, 758.13, 5982161.91, 
19868.719, -0.4, 757.24, 5982161.94, 
19873.719, -0.5, 756.25, 5982162.07, 
19878.766, 0.9, 755.48, 5982162.12, 
19883.719, -0.3, 754.42, 5982162.18, 
19888.734, -0.9, 753.67, 5982162.31, 
19893.734, 0.3, 752.59, 5982162.34, 
19898.797, -0.5, 751.65, 5982162.39, 
19903.734, -1.1, 750.63, 5982162.47, 
19908.75, -0.3, 749.66, 5982162.58, 
19913.797, -0.2, 748.92, 5982162.63, 
19918.75, 0, 747.79, 5982162.71, 
19923.781, -0.2, 746.87, 5982162.79, 
19928.797, -0.4, 746.12, 5982162.88, 
19933.828, -0.3, 745.07, 5982162.92, 
19938.781, 0.2, 744.12, 5982163.02, 
19943.797, 0, 743.25, 5982163.11, 
19948.797, 0.4, 742.43, 5982163.17, 
19953.813, -0.7, 741.49, 5982163.27, 
19958.828, -0.5, 740.62, 5982163.29, 
19963.813, 0.1, 739.72, 5982163.4, 
19968.828, 0.1, 738.91, 5982163.48, 
19973.844, -0.6, 738.19, 5982163.52, 
19978.875, -0.1, 737.15, 5982163.6, 
19983.828, -0.3, 736.36, 5982163.67, 
19988.844, 0, 735.43, 5982163.74, 
19993.859, 0, 734.5, 5982163.81, 
19998.859, 0.2, 733.77, 5982163.86, 
20003.875, 0.5, 732.88, 5982163.93, 
20008.859, 0.5, 732.03, 5982164.01, 
20013.875, -0.1, 731.24, 5982164.06, 
20018.891, -0.6, 730.3, 5982164.16, 
20023.859, -0.4, 729.39, 5982164.22, 
20028.891, -0.8, 728.6, 5982164.29, 
20033.906, 0.3, 727.8, 5982164.37, 
20038.859, -0.8, 726.65, 5982164.48, 
20043.891, 0, 725.94, 5982164.51, 
20048.891, 0.2, 725.05, 5982164.55, 
20053.891, 0.3, 724.35, 5982164.67, 
20058.906, 0.2, 723.44, 5982164.7, 
20063.922, -0.5, 722.63, 5982164.79, 
20068.922, -0.5, 721.77, 5982164.83, 
20073.938, 0, 720.86, 5982164.91, 
20078.953, -0.2, 720.14, 5982164.96, 
20084, 0, 719.29, 5982165.05, 
20089.016, 0.4, 718.54, 5982165.11, 
20093.984, 0.3, 717.62, 5982165.19, 
20099, -0.3, 716.62, 5982165.26, 
20104.016, -0.8, 715.95, 5982165.3, 
20109.063, -0.5, 715.03, 5982165.38, 
20114.016, -0.2, 714.34, 5982165.45, 
20119.063, 0.3, 713.48, 5982165.51, 
20124.031, -0.5, 712.63, 5982165.63, 
20129.047, 0, 711.82, 5982165.62, 
20134.078, -0.2, 711.09, 5982165.7, 
20139.094, 0.2, 710.28, 5982165.76, 
20144.063, 0, 709.41, 5982165.9, 
20149.078, 0.1, 708.5, 5982165.93, 
20154.078, 0.2, 707.6, 5982165.96, 
20159.094, -0.3, 706.82, 5982166.06, 
20164.109, -0.1, 706.01, 5982166.1, 
20169.125, -0.7, 705.14, 5982166.18, 
20174.172, -0.3, 704.33, 5982166.27, 
20179.109, -0.5, 703.44, 5982166.28, 
20184.156, 0.5, 702.66, 5982166.39, 
20189.109, 0.2, 701.82, 5982166.46, 
20194.125, 0.1, 700.91, 5982166.52, 
20199.141, 0, 700.06, 5982166.58, 
20204.156, -0.7, 699.19, 5982166.66, 
20209.203, -0.3, 698.49, 5982166.75, 
20214.156, -0.2, 697.53, 5982166.8, 
20219.203, -0.6, 696.69, 5982166.86, 
20224.156, -0.2, 695.99, 5982166.93, 
20229.188, -0.2, 694.97, 5982166.99, 
20234.172, 0.1, 694.3, 5982167.09, 
20239.172, -0.2, 693.26, 5982167.16, 
20244.203, -0.5, 692.72, 5982167.18, 
20249.219, -0.2, 691.69, 5982167.26, 
20254.188, 0, 691.02, 5982167.36, 
20259.188, 0.2, 690.12, 5982167.43, 
20264.219, 0, 689.19, 5982167.47, 
20269.203, -0.2, 688.44, 5982167.55, 
20274.219, 0, 687.47, 5982167.58, 
20279.234, 0.2, 686.55, 5982167.72, 
20284.203, -0.2, 685.75, 5982167.76, 
20289.219, 0, 685.01, 5982167.81, 
20294.234, -0.2, 684.16, 5982167.85, 
20299.25, 0, 683.26, 5982167.95, 
20304.281, -0.5, 682.3, 5982168, 
20309.234, 0.2, 681.9, 5982168.08, 
20314.25, 0.4, 680.78, 5982168.15, 
20319.281, 0.2, 680.12, 5982168.19, 
20324.234, -0.5, 679.29, 5982168.27, 
20329.25, -0.2, 678.5, 5982168.35, 
20334.297, 0.5, 677.55, 5982168.44, 
20339.266, -0.4, 676.74, 5982168.48, 
20344.297, -0.3, 676, 5982168.54, 
20349.25, -1.1, 674.98, 5982168.6, 
20354.266, -0.5, 674.21, 5982168.69, 
20359.297, 0.3, 673.51, 5982168.75, 
20364.313, -0.2, 672.56, 5982168.82, 
20369.281, -0.5, 671.59, 5982168.87, 
20374.281, -0.2, 671.08, 5982168.97, 
20379.344, 0, 670.11, 5982169.02, 
20384.281, 0.5, 669.42, 5982169.09, 
20389.297, -0.7, 668.64, 5982169.15, 
20394.328, 0.3, 667.65, 5982169.24, 
20399.297, 0, 666.94, 5982169.3, 
20404.297, -0.6, 666.23, 5982169.34, 
20409.328, 0.2, 665.29, 5982169.44, 
20414.344, -0.1, 664.49, 5982169.47, 
20419.328, 0.1, 663.67, 5982169.58, 
20424.344, 0.2, 662.89, 5982169.62, 
20429.406, -0.1, 662.24, 5982169.65, 
20434.359, -0.3, 661.47, 5982169.74, 
20439.422, -0.2, 660.73, 5982169.75, 
20444.359, -0.2, 659.98, 5982169.83, 
20449.391, 0.5, 659.12, 5982169.92, 
20454.406, -0.2, 658.35, 5982169.96, 
20459.359, 0.1, 657.67, 5982170.06, 
20464.359, -0.6, 656.79, 5982170.08, 
20469.391, -0.4, 656.12, 5982170.14, 
20474.359, -0.7, 655.45, 5982170.19, 
20479.375, -0.4, 654.52, 5982170.31, 
20484.406, -0.8, 653.92, 5982170.35, 
20489.375, 0.4, 653.39, 5982170.39, 
20494.391, -0.3, 652.48, 5982170.44, 
20499.406, 0.1, 651.74, 5982170.53, 
20504.453, -0.2, 650.87, 5982170.57, 
20509.406, 0, 650.18, 5982170.62, 
20514.422, -0.3, 649.5, 5982170.67, 
20519.469, -0.2, 648.8, 5982170.76, 
20524.422, 0, 648.09, 5982170.79, 
20529.438, -0.4, 647.27, 5982170.85, 
20534.5, 0, 646.56, 5982170.9, 
20539.453, 0.6, 645.93, 5982170.93, 
20544.5, -0.2, 645.29, 5982171.06, 
20549.484, -0.2, 644.41, 5982171.13, 
20554.5, -0.2, 643.79, 5982171.11, 
20559.516, 0, 643.04, 5982171.2, 
20564.547, -0.9, 642.22, 5982171.29, 
20569.563, 0, 641.54, 5982171.32, 
20574.547, -0.2, 640.67, 5982171.41, 
20579.563, 0.3, 640.1, 5982171.49, 
20584.578, 0.8, 639.45, 5982171.55, 
20589.625, 0, 638.69, 5982171.58, 
20594.641, -0.1, 637.78, 5982171.65, 
20599.609, 0.1, 637.17, 5982171.66, 
20604.625, 0.2, 636.5, 5982171.71, 
20609.625, 0.1, 636.01, 5982171.77, 
20614.672, -0.2, 635.12, 5982171.85, 
20619.641, 0.2, 634.33, 5982171.88, 
20624.656, -0.6, 633.58, 5982172, 
20629.672, 0, 632.95, 5982172.04, 
20634.703, -0.3, 632.19, 5982172.06, 
20639.703, -0.4, 631.68, 5982172.15, 
20644.688, 0.7, 630.96, 5982172.17, 
20649.703, 0.2, 630.25, 5982172.24, 
20654.766, 0, 629.71, 5982172.33, 
20659.719, -0.2, 628.76, 5982172.35, 
20664.734, 0.4, 628.19, 5982172.45, 
20669.781, -0.7, 627.42, 5982172.41, 
20674.734, 0.8, 626.81, 5982172.55, 
20679.766, 0.2, 626.14, 5982172.57, 
20684.766, -0.4, 625.69, 5982172.62, 
20689.734, -0.2, 624.92, 5982172.63, 
20694.766, 0, 624.25, 5982172.72, 
20699.813, -0.7, 623.7, 5982172.74, 
20704.797, 0.5, 623.12, 5982172.83, 
20709.75, 0.4, 622.42, 5982172.86, 
20714.906, 0.2, 621.9, 5982172.92, 
20719.781, -0.1, 621.19, 5982172.99, 
20724.813, 0.2, 620.63, 5982173.04, 
20729.969, 0.1, 619.98, 5982173.1, 
20734.844, -0.4, 619.01, 5982173.09, 
20739.781, -0.5, 618.6, 5982173.16, 
20744.828, -0.9, 618.11, 5982173.23, 
20749.844, -0.3, 617.46, 5982173.29, 
20754.781, 0.4, 616.85, 5982173.3, 
20759.828, -0.9, 616.37, 5982173.35, 
20764.844, 0.3, 615.7, 5982173.44, 
20769.859, 0.7, 615.08, 5982173.42, 
20775.063, 0.2, 614.57, 5982173.54, 
20779.828, 0.1, 613.8, 5982173.6, 
20784.828, 0.2, 613.38, 5982173.64, 
20789.875, -0.4, 612.66, 5982173.63, 
20794.828, 0.3, 612.1, 5982173.7, 
20799.859, 0.3, 611.64, 5982173.75, 
20804.922, -0.4, 611.08, 5982173.78, 
20809.844, -0.7, 610.53, 5982173.83, 
20814.875, 0, 610.16, 5982173.86, 
20819.938, -0.4, 609.42, 5982173.89, 
20824.859, 0, 608.92, 5982173.96, 
20829.875, -0.5, 608.36, 5982174.02, 
20834.953, -0.3, 607.83, 5982174.06, 
20839.953, 0.6, 607.2, 5982174.1, 
20844.906, -0.3, 606.65, 5982174.13, 
20849.906, 0.1, 606.29, 5982174.14, 
20854.969, 0.5, 605.72, 5982174.24, 
20859.922, 0.2, 605.25, 5982174.27, 
20864.938, 0.2, 604.62, 5982174.3, 
20869.984, 0, 604, 5982174.33, 
20874.938, 0.7, 603.56, 5982174.4, 
20879.969, -1.1, 602.87, 5982174.42, 
20884.984, -0.2, 602.63, 5982174.5, 
20889.953, 0, 602.09, 5982174.52, 
20894.969, 0.1, 601.59, 5982174.59, 
20900.016, -0.5, 600.82, 5982174.58, 
20904.969, -0.4, 600.29, 5982174.66, 
20909.969, -0.1, 599.93, 5982174.7, 
20915, 0, 599.29, 5982174.78, 
20920.047, -0.2, 598.79, 5982174.83, 
20924.984, -0.2, 598.4, 5982174.81, 
20930, -0.2, 597.94, 5982174.85, 
20934.984, 0, 597.28, 5982174.89, 
20940, -0.2, 596.88, 5982174.92, 
20945.016, -0.5, 596.32, 5982174.95, 
20950.063, 0.5, 595.91, 5982175.01, 
20955.016, -0.6, 595.46, 5982175.08, 
20960.016, 0.5, 594.99, 5982175.1, 
20965.047, -0.4, 594.52, 5982175.09, 
20970.063, -0.3, 593.96, 5982175.22, 
20975.031, 0.2, 593.61, 5982175.21, 
20980.047, 0.5, 593.07, 5982175.25, 
20985.078, -0.6, 592.6, 5982175.27, 
20990.047, -0.6, 592.16, 5982175.3, 
20995.047, -0.5, 591.58, 5982175.41, 
21000.094, 0.6, 591.1, 5982175.45, 
21005.047, 0.3, 590.75, 5982175.45, 
21010.063, 0.3, 590.34, 5982175.5, 
21015.078, 0, 589.73, 5982175.53, 
21020.094, 0.1, 589.37, 5982175.56, 
21025.125, 0, 588.82, 5982175.59, 
21030.109, 0.3, 588.18, 5982175.64, 
21035.156, -0.5, 587.93, 5982175.68, 
21040.109, 0.2, 587.13, 5982175.7, 
21045.109, 0.2, 586.9, 5982175.72, 
21050.109, -0.2, 586.51, 5982175.78, 
21055.125, -0.2, 585.8, 5982175.84, 
21060.125, -0.6, 585.54, 5982175.85, 
21065.125, -0.1, 585.09, 5982175.91, 
21070.141, -0.4, 584.26, 5982175.94, 
21075.172, 0.3, 583.75, 5982176.02, 
21080.125, -0.1, 583.49, 5982176.05, 
21085.125, -0.5, 582.89, 5982176.05, 
21090.141, 0, 580.16, 5982176.3, 
21095.203, -0.8, 579.65, 5982176.34, 
21100.156, -0.5, 579.12, 5982176.38, 
21105.188, -0.7, 578.9, 5982176.41, 
21110.203, 0.3, 578.14, 5982176.49, 
21115.172, -0.5, 577.82, 5982176.49, 
21120.188, 0.3, 577.38, 5982176.51, 
21125.203, 0, 576.9, 5982176.54, 
21130.234, 0, 576.41, 5982176.6, 
21135.203, -0.9, 575.8, 5982176.64, 
21140.25, -0.1, 575.47, 5982176.65, 
21145.219, 0, 574.71, 5982176.76, 
21150.234, 0, 574.35, 5982176.79, 
21155.25, 0.3, 573.96, 5982176.78, 
21160.281, -0.2, 573.53, 5982176.85, 
21165.266, -0.7, 572.94, 5982176.89, 
21170.281, 0, 572.47, 5982176.93, 
21175.266, -0.2, 572.1, 5982176.97, 
21180.281, -0.5, 571.52, 5982177, 
21185.297, 0, 571.01, 5982177.06, 
21190.313, -0.7, 570.39, 5982177.06, 
21195.359, 0.2, 569.76, 5982177.13, 
21200.328, 0.2, 569.55, 5982177.15, 
21205.359, 0.3, 568.94, 5982177.21, 
21210.391, -0.2, 568.31, 5982177.23, 
21215.359, 0.2, 568.14, 5982177.29, 
21220.328, -0.5, 567.68, 5982177.33, 
21225.375, -0.7, 566.99, 5982177.36, 
21230.328, -0.3, 566.42, 5982177.42, 
21235.344, 0, 565.89, 5982177.44, 
21240.328, -0.2, 565.23, 5982177.52, 
21245.375, 0, 564.65, 5982177.56, 
21250.328, 0, 564.1, 5982177.59, 
21255.344, -0.2, 563.88, 5982177.67, 
21260.375, -0.2, 563.14, 5982177.67, 
21265.406, -0.2, 562.79, 5982177.71, 
21270.359, 0, 562.42, 5982177.74, 
21275.359, -0.2, 561.84, 5982177.78, 
21280.422, -0.2, 561.12, 5982177.82, 
21285.391, -0.2, 560.43, 5982177.9, 
21290.422, -0.2, 560.03, 5982177.92, 
21295.391, 0, 559.75, 5982177.94, 
21300.406, -0.2, 559.23, 5982177.99, 
21305.438, -0.7, 558.6, 5982178.05, 
21310.406, 0, 557.98, 5982178.09, 
21315.422, -0.1, 557.41, 5982178.11, 
21320.453, -0.4, 556.87, 5982178.15, 
21325.5, 0.2, 556.47, 5982178.22, 
21330.453, -0.7, 556.16, 5982178.26, 
21335.453, 0.2, 555.38, 5982178.3, 
21340.484, -0.2, 554.7, 5982178.34, 
21345.469, -0.5, 554.26, 5982178.4, 
21350.5, 0, 553.74, 5982178.45, 
21355.516, -0.3, 553.19, 5982178.51, 
21360.5, -0.2, 552.72, 5982178.55, 
21365.516, -0.2, 552.23, 5982178.58, 
21370.531, -0.5, 551.66, 5982178.6, 
21375.563, 0, 551.07, 5982178.68, 
21380.594, -0.5, 550.51, 5982178.72, 
21385.531, -0.1, 549.97, 5982178.74, 
21390.531, 0.3, 549.51, 5982178.81, 
21395.563, 0, 548.87, 5982178.85, 
21400.531, 0, 548.32, 5982178.85, 
21405.547, -0.4, 547.79, 5982178.93, 
21410.563, -0.7, 547.33, 5982179, 
21415.609, -0.3, 546.83, 5982179.02, 
21420.563, -0.3, 546.14, 5982179.05, 
21425.609, -0.5, 545.63, 5982179.1, 
21430.641, -0.2, 545, 5982179.17, 
21435.594, 0, 544.32, 5982179.19, 
21440.609, -0.5, 543.94, 5982179.25, 
21445.625, -0.2, 543.35, 5982179.29, 
21450.641, -0.9, 542.79, 5982179.29, 
21455.688, -0.8, 542.43, 5982179.34, 
21460.656, 0, 541.87, 5982179.38, 
21465.672, -0.4, 541.26, 5982179.47, 
21470.688, 0, 540.82, 5982179.47, 
21475.656, 0.3, 540.2, 5982179.56, 
21480.672, -0.1, 539.39, 5982179.6, 
21485.688, -0.3, 539.03, 5982179.64, 
21490.656, 0, 538.5, 5982179.71, 
21495.656, -0.3, 537.87, 5982179.67, 
21500.656, 0.1, 537.37, 5982179.74, 
21505.703, -0.2, 536.87, 5982179.82, 
21510.656, -0.5, 536.31, 5982179.86, 
21515.703, 0, 535.7, 5982179.86, 
21520.656, 0.3, 535.2, 5982179.95, 
21525.688, 0.2, 534.67, 5982179.99, 
21530.703, -0.3, 534.19, 5982179.99, 
21535.672, -0.4, 533.54, 5982180.06, 
21540.703, -0.4, 533.14, 5982180.08, 
21545.672, -0.2, 532.6, 5982180.13, 
21550.688, 0.8, 532.15, 5982180.21, 
21555.703, 0.3, 531.86, 5982180.2, 
21560.75, -0.2, 531.12, 5982180.24, 
21565.703, 0.4, 530.59, 5982180.28, 
21570.734, 0.6, 530.16, 5982180.38, 
21575.75, 0.2, 529.57, 5982180.39, 
21580.719, 0, 529.19, 5982180.39, 
21585.734, -0.4, 528.53, 5982180.49, 
21590.781, -0.3, 528.15, 5982180.51, 
21595.734, 0.1, 527.57, 5982180.51, 
21600.75, -0.5, 527.04, 5982180.59, 
21605.766, -0.1, 526.48, 5982180.63, 
21610.734, 0.2, 526.22, 5982180.64, 
21615.75, 0.1, 525.63, 5982180.7, 
21620.781, -0.2, 525.16, 5982180.75, 
21625.813, 0.1, 524.72, 5982180.82, 
21630.844, -0.2, 524.18, 5982180.81, 
21635.781, -0.4, 523.61, 5982180.88, 
21640.797, -1, 523.08, 5982180.9, 
21645.828, 0.6, 522.59, 5982180.93, 
21650.813, -0.6, 521.95, 5982180.97, 
21655.828, -0.8, 521.58, 5982181.02, 
21660.844, 0.1, 521.03, 5982181.09, 
21665.859, -0.1, 520.69, 5982181.12, 
21670.891, -0.7, 519.91, 5982181.17, 
21675.859, -0.2, 519.67, 5982181.18, 
21680.859, -0.1, 519.1, 5982181.24, 
21685.922, -0.3, 518.46, 5982181.32, 
21690.859, -0.5, 518.03, 5982181.29, 
21695.906, 0.1, 517.64, 5982181.34, 
21700.859, -0.5, 517.07, 5982181.37, 
21705.875, 0, 516.51, 5982181.43, 
21710.922, 0.3, 516.07, 5982181.47, 
21715.875, 0.5, 515.63, 5982181.53, 
21720.938, -0.1, 515.05, 5982181.58, 
21725.891, 0.4, 514.65, 5982181.59, 
21730.906, -0.5, 514.16, 5982181.64, 
21735.953, 0.1, 513.56, 5982181.71, 
21740.906, -0.4, 513.03, 5982181.75, 
21745.906, -0.2, 512.56, 5982181.77, 
21750.953, 0, 511.94, 5982181.82, 
21755.906, -0.2, 511.59, 5982181.81, 
21760.938, -0.2, 511.07, 5982181.88, 
21765.953, -0.5, 510.6, 5982181.93, 
21770.984, 0, 510.27, 5982182.02, 
21775.969, 0.7, 509.63, 5982181.98, 
21780.969, -0.5, 509.25, 5982182.01, 
21786.031, -0.3, 508.7, 5982182.05, 
21790.984, -0.4, 508.2, 5982182.16, 
21796, 0, 507.84, 5982182.12, 
21801.047, 0.4, 507.33, 5982182.22, 
21806.078, -0.7, 506.8, 5982182.22, 
21811.031, -0.7, 506.34, 5982182.27, 
21816.031, 0.5, 505.85, 5982182.31, 
21821.031, 0, 505.41, 5982182.34, 
21826.063, -0.4, 504.85, 5982182.33, 
21831.109, 0.1, 504.42, 5982182.43, 
21836.063, -1.1, 504.04, 5982182.43, 
21841.078, 0.1, 503.63, 5982182.5, 
21846.141, -0.4, 502.78, 5982182.56, 
21851.078, -0.3, 502.43, 5982182.61, 
21856.109, -0.1, 502.02, 5982182.64, 
21861.125, -0.2, 501.72, 5982182.64, 
21866.094, 0, 501.24, 5982182.72, 
21871.109, -0.5, 500.52, 5982182.72, 
21876.125, -0.4, 500.09, 5982182.73, 
21881.172, 0.1, 499.62, 5982182.83, 
21886.109, 0.8, 499.18, 5982182.92, 
21891.125, -0.4, 498.76, 5982182.88, 
21896.172, 0, 498.24, 5982182.9, 
21901.125, -0.3, 497.81, 5982182.97, 
21906.156, -0.3, 497.43, 5982182.99, 
21911.188, 0.3, 496.98, 5982183.04, 
21916.203, -0.3, 496.39, 5982183.05, 
21921.156, -0.1, 496.04, 5982183.08, 
21926.156, -0.1, 495.65, 5982183.14, 
21931.203, 0, 495.27, 5982183.16, 
21936.156, -0.6, 494.74, 5982183.18, 
21941.172, 0.5, 494.17, 5982183.22, 
21946.172, 0.6, 493.84, 5982183.27, 
21951.203, -0.6, 493.28, 5982183.28, 
21956.172, -0.4, 492.95, 5982183.37, 
21961.188, 0.5, 492.59, 5982183.38, 
21966.188, -0.1, 492.16, 5982183.45, 
21971.203, 0, 491.81, 5982183.44, 
21976.266, 0.1, 491.48, 5982183.53, 
21981.203, 0.1, 491, 5982183.5, 
21986.234, 0, 490.48, 5982183.52, 
21991.219, 0.2, 490.06, 5982183.59, 
21996.234, 0, 489.49, 5982183.59, 
22001.281, 0.1, 489.1, 5982183.68, 
22006.234, 0.4, 488.76, 5982183.65, 
22011.25, 0, 488.26, 5982183.72, 
22016.266, 0.2, 487.94, 5982183.76, 
22021.266, 0, 487.52, 5982183.77, 
22026.266, -0.5, 487.05, 5982183.78, 
22031.297, -0.4, 486.68, 5982183.85, 
22036.328, -0.3, 486.36, 5982183.87, 
22041.297, -0.6, 485.66, 5982183.93, 
22046.313, 0.2, 485.33, 5982184.01, 
22051.328, -0.1, 484.89, 5982184.04, 
22056.359, -0.3, 484.39, 5982184.08, 
22061.344, -0.7, 483.99, 5982184.1, 
22066.359, -0.3, 483.57, 5982184.11, 
22071.406, -0.3, 483.17, 5982184.16, 
22076.359, 0, 482.57, 5982184.18, 
22081.359, -0.7, 482.25, 5982184.2, 
22086.391, -1.1, 481.72, 5982184.28, 
22091.422, 0.5, 481.45, 5982184.31, 
22096.359, 0.7, 480.86, 5982184.31, 
22101.391, 0, 480.7, 5982184.35, 
22106.406, -0.1, 480.13, 5982184.36, 
22111.359, -0.5, 479.76, 5982184.43, 
22116.406, -0.7, 479.36, 5982184.48, 
22121.391, 0, 478.69, 5982184.49, 
22126.359, 0.4, 478.58, 5982184.51, 
22131.359, 0.2, 478.11, 5982184.53, 
22136.391, -0.3, 477.62, 5982184.55, 
22141.406, -0.2, 477.16, 5982184.61, 
22146.359, -0.3, 476.87, 5982184.63, 
22151.391, -0.3, 476.49, 5982184.66, 
22156.406, 0.2, 476.08, 5982184.77, 
22161.359, 0.2, 475.67, 5982184.74, 
22166.359, 0.1, 475.32, 5982184.75, 
22171.391, -0.2, 474.78, 5982184.79, 
22176.406, -0.5, 474.42, 5982184.82, 
22181.359, 0.1, 474.02, 5982184.86, 
22186.359, 0.1, 473.59, 5982184.9, 
22191.406, 0.4, 473.24, 5982184.95, 
22196.422, -0.2, 472.84, 5982184.98, 
22201.391, -0.5, 472.48, 5982184.99, 
22206.391, -0.5, 472.16, 5982185.03, 
22211.438, 0.1, 471.63, 5982185.08, 
22216.469, -0.6, 471.28, 5982185.09, 
22221.422, 0.1, 471.01, 5982185.1, 
22226.438, -0.4, 470.48, 5982185.17, 
22231.453, 0, 470.23, 5982185.19, 
22236.469, -0.2, 469.89, 5982185.2, 
22241.484, -0.3, 469.3, 5982185.27, 
22246.484, -0.1, 468.86, 5982185.28, 
22251.5, -0.7, 468.59, 5982185.31, 
22256.5, -0.3, 468.41, 5982185.34, 
22261.547, 0, 467.88, 5982185.41, 
22266.516, -0.2, 467.48, 5982185.41, 
22271.516, 0.1, 467.25, 5982185.4, 
22276.531, -0.1, 466.82, 5982185.48, 
22281.516, -0.3, 466.42, 5982185.51, 
22286.531, -1.3, 466, 5982185.5, 
22291.578, -0.1, 465.65, 5982185.59, 
22296.531, -0.9, 465.14, 5982185.57, 
22301.547, -0.2, 464.93, 5982185.63, 
22306.563, 0, 464.55, 5982185.68, 
22311.625, 0.3, 464.24, 5982185.69, 
22316.563, 0, 463.82, 5982185.7, 
22321.578, -0.1, 463.38, 5982185.76, 
22326.609, -0.1, 463.2, 5982185.77, 
22331.625, -0.2, 462.65, 5982185.83, 
22336.594, -0.2, 462.5, 5982185.81, 
22341.625, 0.3, 462.17, 5982185.84, 
22346.594, -0.2, 461.68, 5982185.87, 
22351.609, -0.2, 461.37, 5982185.9, 
22356.641, 0.4, 460.95, 5982185.95, 
22361.625, 0.1, 460.58, 5982185.96, 
22366.641, 0.6, 460.27, 5982186.02, 
22371.703, -0.2, 459.82, 5982186.04, 
22376.656, -0.2, 459.44, 5982186.07, 
22381.656, -0.3, 459.08, 5982186.14, 
22386.672, 0.3, 458.84, 5982186.12, 
22391.719, -0.5, 458.36, 5982186.14, 
22396.703, -0.3, 458.13, 5982186.17, 
22401.703, 0.2, 457.78, 5982186.19, 
22406.734, 0.2, 457.35, 5982186.24, 
22411.703, -0.2, 456.93, 5982186.23, 
22416.703, 0.3, 456.66, 5982186.32, 
22421.719, 0.2, 456.49, 5982186.32, 
22426.75, -0.4, 455.96, 5982186.33, 
22431.703, -0.5, 455.62, 5982186.38, 
22436.719, -0.9, 455.32, 5982186.37, 
22441.703, 0.5, 455.02, 5982186.45, 
22446.703, -0.4, 454.56, 5982186.47, 
22451.719, 0, 454.31, 5982186.48, 
22456.75, -0.2, 453.94, 5982186.52, 
22461.703, -0.1, 453.62, 5982186.53, 
22466.75, -0.1, 453.26, 5982186.55, 
22471.719, 0, 452.85, 5982186.61, 
22476.734, -0.7, 452.57, 5982186.63, 
22481.75, 0.1, 452.45, 5982186.69, 
22486.797, 0, 452.15, 5982186.63, 
22491.813, -0.4, 451.66, 5982186.71, 
22496.781, -1, 451.31, 5982186.71, 
22501.828, -0.4, 450.9, 5982186.73, 
22506.813, 0, 450.67, 5982186.79, 
22511.828, -0.3, 450.16, 5982186.82, 
22516.844, 0.2, 449.97, 5982186.86, 
22521.875, 0, 449.54, 5982186.86, 
22526.891, -0.3, 449.08, 5982186.93, 
22531.891, -0.3, 448.84, 5982186.91, 
22536.906, -0.7, 448.48, 5982186.96, 
22541.859, 0, 448.43, 5982186.94, 
22546.875, 0, 447.94, 5982186.99, 
22551.859, 0.1, 447.63, 5982187.03, 
22556.891, -0.3, 447.28, 5982187.01, 
22561.922, -0.3, 447.14, 5982187.07, 
22566.875, -0.5, 446.51, 5982187.09, 
22571.875, 0.5, 446.17, 5982187.12, 
22576.938, 0.5, 445.98, 5982187.17, 
22581.891, 0.4, 445.66, 5982187.16, 
22586.922, 0, 445.36, 5982187.2, 
22591.938, -0.5, 444.98, 5982187.24, 
22596.906, 0.2, 444.89, 5982187.28, 
22601.938, -0.3, 444.29, 5982187.28, 
22606.953, 0.7, 443.95, 5982187.3, 
22611.922, 0.5, 443.81, 5982187.31, 
