Start Log	Run: 63	Date: 5/1/2024   Time: 7:09:45
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
5771.578, 0.1, 1069.43, 5982133.3, 
5776.609, 0, 1069.38, 5982133.28, 
5781.625, 0.2, 1069.49, 5982133.32, 
5786.578, 0.9, 1069.57, 5982133.31, 
5791.594, 0.3, 1069.39, 5982133.25, 
5796.609, -0.2, 1069.41, 5982133.31, 
5801.672, 0.3, 1069.48, 5982133.31, 
5806.609, 0.3, 1069.38, 5982133.28, 
5811.641, -0.3, 1069.45, 5982133.28, 
5816.656, 0.3, 1069.41, 5982133.3, 
5821.625, 0.1, 1069.5, 5982133.26, 
5826.641, -0.2, 1069.36, 5982133.28, 
5831.672, 0.9, 1069.38, 5982133.27, 
5836.688, -0.2, 1069.33, 5982133.27, 
5841.656, -0.2, 1069.33, 5982133.24, 
5846.672, -0.4, 1069.33, 5982133.26, 
5851.703, 0.4, 1069.43, 5982133.23, 
5856.688, 0.3, 1069.41, 5982133.32, 
5861.703, -0.5, 1069.4, 5982133.24, 
5866.766, 0, 1069.38, 5982133.27, 
5871.719, 0.2, 1069.29, 5982133.3, 
5876.719, -0.3, 1069.28, 5982133.29, 
5881.766, 0.3, 1069.29, 5982133.3, 
5886.719, 0.2, 1069.24, 5982133.33, 
5891.75, -0.1, 1069.23, 5982133.28, 
5896.75, 0, 1069.24, 5982133.3, 
5901.797, 0.2, 1069.25, 5982133.28, 
5906.75, -0.2, 1069.18, 5982133.3, 
5911.75, -0.9, 1069.14, 5982133.28, 
5916.781, -0.6, 1069.12, 5982133.31, 
5921.781, 0.3, 1069.08, 5982133.28, 
5926.797, 0, 1069.17, 5982133.28, 
5931.828, 0, 1069.07, 5982133.3, 
5936.844, 0, 1069.23, 5982133.3, 
5941.828, -0.5, 1069.07, 5982133.3, 
5946.844, -0.1, 1069.06, 5982133.27, 
5951.859, 0.3, 1069.09, 5982133.26, 
5956.891, 0.4, 1069.14, 5982133.29, 
5961.875, -0.3, 1069.06, 5982133.28, 
5966.891, -0.3, 1069.12, 5982133.3, 
5971.891, -0.1, 1069.05, 5982133.28, 
5976.891, -0.2, 1069.03, 5982133.29, 
5981.906, 0.7, 1069.06, 5982133.34, 
5986.922, -0.2, 1068.87, 5982133.32, 
5991.906, 0.5, 1068.97, 5982133.33, 
5996.906, 0.2, 1068.94, 5982133.31, 
6001.906, -0.2, 1068.91, 5982133.33, 
6006.938, 0.5, 1068.98, 5982133.31, 
6011.969, 0.8, 1068.89, 5982133.32, 
6016.938, -0.3, 1068.88, 5982133.3, 
6021.938, 0.3, 1068.89, 5982133.33, 
6026.953, 0.5, 1068.9, 5982133.3, 
6031.953, 0.1, 1068.8, 5982133.34, 
6036.969, 0, 1068.86, 5982133.33, 
6041.984, 0.2, 1068.81, 5982133.31, 
6046.953, -0.4, 1068.73, 5982133.33, 
6051.953, 0, 1068.75, 5982133.32, 
6056.984, 0.5, 1068.76, 5982133.35, 
6062.016, -0.5, 1068.72, 5982133.34, 
6066.969, 0.4, 1068.79, 5982133.37, 
6071.969, 0.1, 1068.7, 5982133.31, 
6077, -0.3, 1068.74, 5982133.32, 
6082.016, 0.6, 1068.64, 5982133.34, 
6087.063, 0.4, 1068.65, 5982133.35, 
6092.031, 0.4, 1068.52, 5982133.31, 
6097.031, 0, 1068.47, 5982133.35, 
6102.031, 0.5, 1068.61, 5982133.35, 
6107.047, 0.4, 1068.62, 5982133.33, 
6112.078, -0.3, 1068.6, 5982133.36, 
6117.125, -0.2, 1068.51, 5982133.33, 
6122.094, 0.5, 1068.52, 5982133.38, 
6127.109, -0.9, 1068.4, 5982133.33, 
6132.125, -0.5, 1068.27, 5982133.36, 
6137.125, -0.2, 1068.41, 5982133.38, 
6142.156, -0.4, 1068.3, 5982133.38, 
6147.141, 0, 1068.31, 5982133.36, 
6152.156, 0.6, 1068.5, 5982133.37, 
6157.188, -0.3, 1068.43, 5982133.34, 
6162.219, -0.5, 1068.3, 5982133.34, 
6167.188, -0.8, 1068.23, 5982133.36, 
6172.203, -0.3, 1068.27, 5982133.36, 
6177.172, 0.5, 1068.3, 5982133.37, 
6182.172, -0.1, 1068.24, 5982133.34, 
6187.172, 0.6, 1068.22, 5982133.36, 
6192.172, 0.3, 1068.33, 5982133.41, 
6197.219, 0, 1068.28, 5982133.41, 
6202.188, 0, 1068.2, 5982133.36, 
6207.203, 0.1, 1068.21, 5982133.33, 
6212.203, -0.1, 1068.28, 5982133.35, 
6217.219, -0.1, 1068.26, 5982133.37, 
6222.281, 0.4, 1068.22, 5982133.36, 
6227.234, -0.3, 1068.25, 5982133.35, 
6232.234, -0.8, 1068.28, 5982133.4, 
6237.25, 0.3, 1068.23, 5982133.34, 
6242.297, -0.3, 1068.23, 5982133.36, 
6247.234, 0.2, 1068.26, 5982133.39, 
6252.266, 0.1, 1068.25, 5982133.39, 
6257.281, 0.4, 1068.24, 5982133.38, 
6262.25, 0.1, 1068.09, 5982133.39, 
6267.281, 0.6, 1068.3, 5982133.41, 
6272.266, -0.2, 1068.16, 5982133.37, 
6277.328, 0.1, 1068.19, 5982133.38, 
6282.281, 0.1, 1068.17, 5982133.39, 
6287.297, -0.6, 1068.07, 5982133.39, 
6292.297, -0.5, 1068.08, 5982133.37, 
6297.359, -0.1, 1068.14, 5982133.39, 
6302.313, 0.1, 1068.14, 5982133.41, 
6307.328, 0, 1068.07, 5982133.36, 
6312.344, 0.6, 1068.12, 5982133.38, 
6317.359, -0.5, 1067.98, 5982133.36, 
6322.391, 0.4, 1068.06, 5982133.36, 
6327.406, 0, 1068.01, 5982133.37, 
6332.375, 0.1, 1068.01, 5982133.41, 
6337.391, -0.5, 1068.14, 5982133.38, 
6342.438, 0.2, 1067.97, 5982133.41, 
6347.406, 0.2, 1067.96, 5982133.39, 
6352.406, 0.3, 1068.04, 5982133.37, 
6357.453, 0.3, 1068.11, 5982133.41, 
6362.406, -0.1, 1068.07, 5982133.37, 
6367.422, -0.3, 1068.04, 5982133.41, 
6372.406, 0.3, 1068.03, 5982133.38, 
6377.406, 0.2, 1067.96, 5982133.45, 
6382.469, -0.2, 1067.87, 5982133.4, 
6387.406, -0.1, 1067.99, 5982133.39, 
6392.422, -0.2, 1067.86, 5982133.39, 
6397.469, 0.4, 1067.89, 5982133.36, 
6402.406, 0.3, 1067.95, 5982133.41, 
6407.438, 0.6, 1068.01, 5982133.36, 
6412.453, 0.2, 1067.9, 5982133.38, 
6417.422, -0.5, 1067.98, 5982133.38, 
6422.438, 0.2, 1067.86, 5982133.4, 
6427.484, -0.2, 1067.9, 5982133.42, 
6432.453, 0, 1067.83, 5982133.39, 
6437.453, 0, 1067.76, 5982133.39, 
6442.469, 0.3, 1067.92, 5982133.39, 
6447.516, -0.3, 1067.9, 5982133.41, 
6452.469, -0.1, 1067.96, 5982133.37, 
6457.469, 0.2, 1067.88, 5982133.41, 
6462.484, 0.1, 1067.77, 5982133.41, 
6467.531, -0.7, 1067.88, 5982133.38, 
6472.484, 0.1, 1067.88, 5982133.44, 
6477.484, 0.4, 1068.03, 5982133.41, 
6482.516, 0.7, 1067.92, 5982133.39, 
6487.484, 0.6, 1067.92, 5982133.41, 
6492.5, -1.1, 1067.89, 5982133.4, 
6497.531, 0.4, 1067.99, 5982133.41, 
6502.484, 0.1, 1067.81, 5982133.42, 
6507.484, 0.1, 1067.84, 5982133.42, 
6512.547, 0.3, 1067.91, 5982133.41, 
6517.484, -0.7, 1067.84, 5982133.42, 
6522.5, -0.2, 1067.95, 5982133.41, 
6527.531, 0.5, 1068, 5982133.38, 
6532.484, 0.4, 1067.99, 5982133.39, 
6537.5, -0.9, 1067.88, 5982133.39, 
6542.484, -0.1, 1067.91, 5982133.41, 
6547.516, 0.1, 1067.98, 5982133.42, 
6552.531, 0.2, 1067.88, 5982133.37, 
6557.5, -0.4, 1068.03, 5982133.37, 
6562.516, -0.2, 1067.92, 5982133.41, 
6567.531, 0.1, 1067.96, 5982133.43, 
6572.578, -0.6, 1067.99, 5982133.39, 
6577.547, -0.1, 1067.98, 5982133.39, 
6582.563, 0.3, 1067.87, 5982133.41, 
6587.563, -0.3, 1067.83, 5982133.39, 
6592.578, -0.6, 1067.88, 5982133.36, 
6597.594, -0.9, 1067.85, 5982133.41, 
6602.594, 0.3, 1067.89, 5982133.41, 
6607.609, 0.3, 1067.91, 5982133.37, 
6612.641, 0.3, 1067.93, 5982133.38, 
6617.656, 0, 1067.91, 5982133.42, 
6622.609, -0.6, 1067.9, 5982133.41, 
6627.625, 0.6, 1067.97, 5982133.39, 
6632.656, 0.5, 1067.94, 5982133.4, 
6637.625, 0, 1068, 5982133.37, 
6642.625, -0.2, 1068.03, 5982133.4, 
6647.641, -0.5, 1067.87, 5982133.39, 
6652.688, -0.9, 1067.85, 5982133.4, 
6657.641, 0.3, 1067.95, 5982133.38, 
6662.641, 0.5, 1068.05, 5982133.35, 
6667.656, 0, 1068.06, 5982133.41, 
6672.688, 1.1, 1068.05, 5982133.36, 
6677.656, 0.7, 1068.01, 5982133.39, 
6682.688, -0.2, 1068.06, 5982133.39, 
6687.719, 0.3, 1068.04, 5982133.39, 
6692.688, 0.5, 1068.05, 5982133.41, 
6697.703, 0.3, 1068.04, 5982133.35, 
6702.719, 0.1, 1067.94, 5982133.37, 
6707.75, -0.4, 1067.99, 5982133.43, 
6712.719, -0.4, 1067.89, 5982133.42, 
6717.781, -0.6, 1067.93, 5982133.39, 
6722.75, 0.7, 1068.1, 5982133.4, 
6727.75, -0.2, 1067.97, 5982133.41, 
6732.781, 0.2, 1067.93, 5982133.39, 
6737.813, 0, 1067.92, 5982133.4, 
6742.797, -0.5, 1067.9, 5982133.41, 
6747.813, 0, 1067.95, 5982133.41, 
6752.828, 0.3, 1067.84, 5982133.39, 
6757.828, 0.1, 1067.87, 5982133.41, 
6762.844, -0.6, 1067.9, 5982133.41, 
6767.875, -0.6, 1067.89, 5982133.41, 
6772.844, 0.1, 1067.89, 5982133.36, 
6777.844, -0.2, 1067.85, 5982133.43, 
6782.906, -0.3, 1067.79, 5982133.42, 
6787.859, 0.1, 1067.91, 5982133.45, 
6792.859, 0.5, 1067.8, 5982133.42, 
6797.859, 0.2, 1067.88, 5982133.39, 
6802.859, -0.7, 1067.76, 5982133.39, 
6807.875, -0.5, 1067.85, 5982133.38, 
6812.922, -0.5, 1067.85, 5982133.39, 
6817.859, -0.1, 1067.88, 5982133.41, 
6822.875, 0.1, 1067.79, 5982133.42, 
6827.906, -1, 1067.85, 5982133.39, 
6832.891, -0.9, 1067.86, 5982133.38, 
6837.906, -0.1, 1067.86, 5982133.41, 
6842.922, 0.2, 1067.89, 5982133.4, 
6847.938, 0.3, 1067.84, 5982133.41, 
6852.984, 0.1, 1067.84, 5982133.41, 
6857.953, 0.1, 1067.88, 5982133.41, 
6862.984, -0.3, 1067.88, 5982133.41, 
6868.031, 0.2, 1067.85, 5982133.44, 
6872.984, -0.6, 1067.88, 5982133.43, 
6878.031, 0.6, 1067.93, 5982133.38, 
6883, -0.3, 1067.99, 5982133.42, 
6888.031, -0.6, 1067.95, 5982133.42, 
6893.016, 0, 1067.88, 5982133.41, 
6898.047, 0.7, 1067.88, 5982133.39, 
6903.063, 0.1, 1067.98, 5982133.44, 
6908.031, -0.3, 1067.95, 5982133.42, 
6913.047, 0.3, 1067.98, 5982133.41, 
6918.094, -0.4, 1068.01, 5982133.42, 
6923.047, 0.6, 1068.01, 5982133.42, 
6928.109, -0.2, 1067.96, 5982133.39, 
6933.078, -0.2, 1067.97, 5982133.38, 
6938.109, -0.1, 1067.9, 5982133.39, 
6943.141, -0.5, 1067.92, 5982133.4, 
6948.078, 0.1, 1067.98, 5982133.43, 
6953.078, -0.2, 1067.99, 5982133.43, 
6958.109, 0, 1068.02, 5982133.37, 
6963.078, 0.1, 1067.95, 5982133.36, 
6968.094, -0.4, 1068, 5982133.36, 
6973.109, -0.2, 1067.97, 5982133.42, 
6978.109, 0.6, 1068.03, 5982133.41, 
6983.109, 0.2, 1068.02, 5982133.44, 
6988.156, 0.5, 1067.93, 5982133.38, 
6993.172, 0, 1067.97, 5982133.41, 
6998.141, -0.6, 1067.94, 5982133.38, 
7003.156, 0.6, 1067.99, 5982133.38, 
7008.188, -0.4, 1067.97, 5982133.37, 
7013.156, 0.5, 1068.04, 5982133.38, 
7018.172, 0.5, 1067.92, 5982133.39, 
7023.234, 0.5, 1067.96, 5982133.39, 
7028.172, 0.2, 1067.89, 5982133.41, 
7033.188, 0.3, 1067.96, 5982133.43, 
7038.203, 0.4, 1067.94, 5982133.4, 
7043.203, 0.5, 1067.93, 5982133.43, 
7048.219, 0.3, 1067.98, 5982133.42, 
7053.219, -0.3, 1068, 5982133.38, 
7058.25, 0.4, 1067.77, 5982133.38, 
7063.266, 0.1, 1067.93, 5982133.39, 
7068.234, 0.7, 1068.07, 5982133.37, 
7073.25, 0.2, 1067.95, 5982133.45, 
7078.344, -0.3, 1067.9, 5982133.39, 
7083.25, 0.2, 1068.05, 5982133.41, 
7088.281, 0, 1067.84, 5982133.42, 
7093.375, 0.5, 1067.85, 5982133.39, 
7098.266, -0.4, 1067.89, 5982133.41, 
7103.281, 0.1, 1067.85, 5982133.4, 
7108.313, -0.2, 1067.88, 5982133.39, 
7113.281, -0.3, 1067.85, 5982133.41, 
7118.297, 0.4, 1067.84, 5982133.38, 
7123.469, 0, 1067.95, 5982133.38, 
7128.344, -0.4, 1067.95, 5982133.4, 
7133.375, 0.5, 1067.91, 5982133.39, 
7138.422, -0.1, 1067.92, 5982133.41, 
7143.375, 0.8, 1067.95, 5982133.44, 
7148.406, 0.6, 1067.91, 5982133.42, 
7153.453, -0.2, 1067.85, 5982133.41, 
7158.391, -0.7, 1067.8, 5982133.43, 
7163.406, -0.4, 1067.82, 5982133.42, 
7168.422, 0.4, 1067.86, 5982133.44, 
7173.406, 0.1, 1067.95, 5982133.39, 
7178.406, -0.3, 1067.94, 5982133.38, 
7183.422, 0.3, 1067.86, 5982133.4, 
7188.469, 0.3, 1067.68, 5982133.42, 
7193.484, 0.2, 1067.72, 5982133.41, 
7198.453, -0.5, 1067.69, 5982133.42, 
7203.469, -0.5, 1067.75, 5982133.43, 
7208.484, -0.3, 1067.72, 5982133.41, 
7213.484, -1.5, 1067.76, 5982133.4, 
7218.484, 0.4, 1067.65, 5982133.38, 
7223.5, -0.6, 1067.6, 5982133.44, 
7228.531, 0.4, 1067.66, 5982133.41, 
7233.484, -0.1, 1067.9, 5982133.37, 
7238.531, -0.3, 1068.37, 5982133.39, 
7243.484, 0.2, 1068.84, 5982133.31, 
7248.484, 0.4, 1069.5, 5982133.22, 
7253.547, 0.2, 1069.97, 5982133.19, 
7258.484, 0.6, 1070.33, 5982133.22, 
7263.5, 0.3, 1071.34, 5982133.13, 
7268.531, -0.1, 1072.33, 5982133.03, 
7273.5, 0.8, 1073.12, 5982132.97, 
7278.5, 0.3, 1073.91, 5982132.9, 
7283.531, -0.3, 1074.48, 5982132.83, 
7288.5, -0.2, 1075.25, 5982132.81, 
7293.516, 0.1, 1075.14, 5982132.82, 
7298.547, 0.1, 1075.74, 5982132.78, 
7303.563, 0.1, 1075.89, 5982132.75, 
7308.531, 0, 1076.27, 5982132.74, 
7313.547, 0.5, 1076.84, 5982132.66, 
7318.563, -0.2, 1076.93, 5982132.65, 
7323.578, 0.8, 1077.48, 5982132.59, 
7328.625, -0.3, 1077.9, 5982132.57, 
7333.625, -0.1, 1078.14, 5982132.56, 
7338.578, -0.1, 1078.69, 5982132.53, 
7343.594, 0.1, 1079.31, 5982132.44, 
7348.641, 0.3, 1079.59, 5982132.47, 
7353.594, 1, 1080.23, 5982132.44, 
7358.594, 0.3, 1080.7, 5982132.35, 
7363.625, -0.2, 1080.97, 5982132.33, 
7368.672, -0.8, 1081.59, 5982132.24, 
7373.609, -0.2, 1082.11, 5982132.21, 
7378.625, 0.9, 1082.69, 5982132.21, 
7383.641, 0.4, 1082.79, 5982132.15, 
7388.688, -0.2, 1083.5, 5982132.12, 
7393.719, 0.2, 1084.08, 5982132.1, 
7398.672, 0.2, 1084.58, 5982132.04, 
7403.688, 0.6, 1085.03, 5982132.03, 
7408.703, 0.3, 1085.52, 5982131.94, 
7413.688, -0.2, 1086.01, 5982131.92, 
7418.703, 0.3, 1086.62, 5982131.89, 
7423.688, 0.2, 1086.88, 5982131.87, 
7428.703, 0.5, 1087.44, 5982131.85, 
7433.734, -0.2, 1088.14, 5982131.77, 
7438.781, -0.3, 1088.46, 5982131.73, 
7443.734, 0.4, 1088.99, 5982131.71, 
7448.734, 0.1, 1089.51, 5982131.6, 
7453.75, -0.2, 1089.91, 5982131.64, 
7458.75, -0.3, 1090.63, 5982131.57, 
7463.766, -1, 1091.01, 5982131.49, 
7468.813, 0.4, 1091.6, 5982131.48, 
7473.766, -0.4, 1091.87, 5982131.43, 
7478.766, -0.6, 1092.1, 5982131.46, 
7483.828, -0.3, 1092.68, 5982131.37, 
7488.781, -0.2, 1093.16, 5982131.36, 
7493.797, -0.5, 1093.72, 5982131.34, 
7498.813, 0, 1094.11, 5982131.29, 
7503.781, 0.5, 1094.69, 5982131.22, 
7508.797, 0.3, 1095.17, 5982131.17, 
7513.844, 0.3, 1095.76, 5982131.15, 
7518.797, 0.1, 1096.16, 5982131.09, 
7523.797, 0.3, 1096.64, 5982131.09, 
7528.844, -0.1, 1097.25, 5982131.03, 
7533.813, 0.4, 1097.83, 5982130.99, 
7538.813, 0.3, 1098.3, 5982130.96, 
7543.875, 0, 1098.49, 5982130.94, 
7548.828, 0.2, 1099.03, 5982130.84, 
7553.828, 0.2, 1099.55, 5982130.82, 
7558.875, 0.6, 1099.99, 5982130.78, 
7563.844, 0.2, 1100.54, 5982130.75, 
7568.859, -0.3, 1100.85, 5982130.7, 
7573.875, 0, 1101.41, 5982130.67, 
7578.906, 0.2, 1101.57, 5982130.67, 
7583.875, -0.3, 1102.24, 5982130.59, 
7588.891, -0.3, 1102.69, 5982130.54, 
7593.922, -0.3, 1103.03, 5982130.55, 
7598.938, 0.2, 1103.67, 5982130.5, 
7603.922, -0.3, 1103.98, 5982130.49, 
7608.922, 0, 1104.45, 5982130.46, 
7613.922, -0.8, 1104.84, 5982130.41, 
7618.938, -0.1, 1105.23, 5982130.36, 
7623.984, 0.5, 1105.9, 5982130.3, 
7628.953, 0.5, 1106.09, 5982130.35, 
7633.922, -0.7, 1106.52, 5982130.27, 
7638.922, 0, 1106.92, 5982130.24, 
7643.953, -0.4, 1107.28, 5982130.2, 
7648.922, -0.3, 1107.72, 5982130.2, 
7653.938, -0.7, 1108.05, 5982130.15, 
7658.938, -0.9, 1108.65, 5982130.06, 
7663.969, 0.1, 1108.76, 5982130.05, 
7668.938, -0.2, 1109.36, 5982130.05, 
7673.953, -0.6, 1109.66, 5982130.04, 
7678.969, 0.3, 1110.08, 5982130, 
7684.016, -0.2, 1110.34, 5982129.95, 
7688.969, 0.3, 1110.8, 5982129.91, 
7694.031, -0.3, 1111.05, 5982129.89, 
7699, 1, 1111.45, 5982129.87, 
7704.031, -0.5, 1111.75, 5982129.81, 
7709.047, -0.6, 1112.12, 5982129.81, 
7714.094, 0.3, 1112.56, 5982129.78, 
7719.031, 0.2, 1112.78, 5982129.8, 
7724.078, 0.1, 1113.16, 5982129.74, 
7729.031, -0.2, 1113.59, 5982129.69, 
7734.047, 0, 1113.8, 5982129.66, 
7739.063, 0, 1114.18, 5982129.61, 
7744.078, 0.2, 1114.51, 5982129.61, 
7749.063, -0.7, 1114.68, 5982129.58, 
7754.078, 0.6, 1115.23, 5982129.57, 
7759.078, 0.2, 1115.45, 5982129.57, 
7764.109, 0.3, 1115.8, 5982129.55, 
7769.094, -0.4, 1116.2, 5982129.48, 
7774.094, 0.2, 1116.49, 5982129.45, 
7779.141, 0.3, 1116.7, 5982129.47, 
7784.156, -0.4, 1117.14, 5982129.39, 
7789.125, -0.6, 1117.33, 5982129.36, 
7794.141, -0.1, 1117.73, 5982129.36, 
7799.156, 0.3, 1117.9, 5982129.35, 
7804.141, -0.5, 1118.17, 5982129.32, 
7809.141, -0.5, 1118.6, 5982129.29, 
7814.172, 0.1, 1119.03, 5982129.32, 
7819.156, -0.2, 1118.95, 5982129.27, 
7824.156, 0, 1119.47, 5982129.26, 
7829.188, 0, 1119.52, 5982129.24, 
7834.219, 0.2, 1119.91, 5982129.18, 
7839.172, 0.6, 1120.16, 5982129.19, 
7844.172, 0.1, 1120.39, 5982129.15, 
7849.234, -0.2, 1120.68, 5982129.12, 
7854.188, -0.2, 1120.91, 5982129.09, 
7859.219, -0.2, 1121.09, 5982129.08, 
7864.234, -0.1, 1121.47, 5982129.09, 
7869.203, -0.2, 1121.63, 5982129.02, 
7874.219, -0.2, 1121.99, 5982129.04, 
7879.234, -0.2, 1122.25, 5982128.96, 
7884.297, -0.2, 1122.4, 5982128.99, 
7889.234, 0, 1122.59, 5982128.94, 
7894.25, 0.2, 1122.8, 5982128.92, 
7899.266, 0.3, 1123.12, 5982128.93, 
7904.234, -0.5, 1123.24, 5982128.92, 
7909.234, 0.5, 1123.53, 5982128.9, 
7914.266, 0.6, 1123.85, 5982128.84, 
7919.281, -0.1, 1124.04, 5982128.86, 
7924.25, 0.2, 1124.37, 5982128.82, 
7929.25, 0.2, 1124.66, 5982128.83, 
7934.297, -0.2, 1124.78, 5982128.81, 
7939.25, -0.2, 1125.08, 5982128.79, 
7944.266, -0.4, 1125.4, 5982128.76, 
7949.297, -0.2, 1125.63, 5982128.74, 
7954.266, -0.3, 1125.86, 5982128.73, 
7959.297, 0.2, 1126.01, 5982128.71, 
7964.297, 0.5, 1126.33, 5982128.66, 
7969.313, 0, 1126.52, 5982128.66, 
7974.344, -0.5, 1126.9, 5982128.6, 
7979.375, 0.3, 1126.97, 5982128.62, 
7984.344, 0.2, 1127.17, 5982128.62, 
7989.344, 0.2, 1127.35, 5982128.6, 
7994.406, -0.1, 1127.69, 5982128.53, 
7999.359, 0.3, 1127.97, 5982128.56, 
8004.359, 0, 1128.29, 5982128.54, 
8009.406, 0.5, 1128.33, 5982128.5, 
8014.359, 0.2, 1128.59, 5982128.48, 
8019.359, -0.6, 1128.81, 5982128.48, 
8024.391, 0.3, 1129.01, 5982128.45, 
8029.359, -0.1, 1129.28, 5982128.46, 
8034.375, 0.3, 1129.44, 5982128.43, 
8039.359, 0.5, 1129.7, 5982128.39, 
8044.375, 0, 1130, 5982128.41, 
8049.406, 0.2, 1130.29, 5982128.39, 
8054.375, 0.2, 1130.49, 5982128.37, 
8059.375, 0.4, 1130.63, 5982128.33, 
8064.391, 0, 1130.82, 5982128.31, 
8069.453, 0, 1130.92, 5982128.27, 
8074.406, 0.3, 1131.29, 5982128.29, 
8079.406, 0.5, 1131.41, 5982128.25, 
8084.453, -0.2, 1131.53, 5982128.25, 
8089.438, 0.2, 1131.72, 5982128.22, 
8094.484, -0.2, 1131.92, 5982128.22, 
8099.438, -0.2, 1132.12, 5982128.22, 
8104.469, 0.3, 1132.24, 5982128.16, 
8109.438, 0.7, 1132.55, 5982128.16, 
8114.453, 0.2, 1132.68, 5982128.16, 
8119.453, 0.2, 1132.75, 5982128.14, 
8124.484, 0.2, 1133.06, 5982128.12, 
8129.469, 0, 1133.22, 5982128.09, 
8134.484, -0.2, 1133.32, 5982128.12, 
8139.531, 0.5, 1133.79, 5982128.08, 
8144.484, -0.2, 1133.6, 5982128, 
8149.484, -0.5, 1133.98, 5982128.06, 
8154.516, 0, 1133.92, 5982128.03, 
8159.5, -0.5, 1134.37, 5982128.03, 
8164.516, -0.2, 1134.39, 5982128.02, 
8169.516, 0, 1134.44, 5982128.03, 
8174.531, 0.7, 1134.78, 5982127.95, 
8179.531, 0.1, 1135.06, 5982127.97, 
8184.578, 0, 1135.27, 5982127.95, 
8189.531, -0.2, 1135.41, 5982127.93, 
8194.547, -0.3, 1135.59, 5982127.91, 
8199.531, 1.1, 1135.62, 5982127.91, 
8204.563, 0, 1135.65, 5982127.95, 
8209.531, 0, 1136, 5982127.87, 
8214.563, 0, 1136.35, 5982127.86, 
8219.594, -0.2, 1136.19, 5982127.87, 
8224.547, 0.5, 1136.61, 5982127.85, 
8229.563, 0.3, 1136.56, 5982127.85, 
8234.594, -0.2, 1137.01, 5982127.84, 
8239.625, -0.2, 1136.87, 5982127.82, 
8244.594, 0.2, 1137, 5982127.84, 
8249.609, 0, 1136.95, 5982127.8, 
8254.625, -0.2, 1137.57, 5982127.74, 
8259.656, 0, 1137.68, 5982127.74, 
8264.625, -0.2, 1137.8, 5982127.76, 
8269.641, 0.3, 1138.02, 5982127.74, 
8274.656, 0, 1138.12, 5982127.72, 
8279.672, 0, 1137.82, 5982127.74, 
8284.656, 0, 1138.02, 5982127.72, 
8289.703, -0.2, 1138.33, 5982127.7, 
8294.672, 0, 1138.63, 5982127.66, 
8299.688, 0.2, 1138.4, 5982127.68, 
8304.672, 0, 1138.75, 5982127.68, 
8309.688, -0.5, 1138.72, 5982127.66, 
8314.703, 0, 1139.03, 5982127.63, 
8319.734, 0, 1139.01, 5982127.65, 
8324.703, 0, 1139.36, 5982127.61, 
8329.719, 0.2, 1139.34, 5982127.63, 
8334.734, 0.7, 1139.41, 5982127.61, 
8339.75, -0.7, 1139.62, 5982127.59, 
8344.734, 0.5, 1140, 5982127.61, 
8349.75, -0.2, 1140.09, 5982127.55, 
8354.766, 0, 1140.16, 5982127.53, 
8359.781, 0.2, 1140.21, 5982127.51, 
8364.781, 0.5, 1140.47, 5982127.51, 
8369.797, -0.2, 1140.54, 5982127.55, 
8374.844, -0.2, 1140.47, 5982127.51, 
8379.781, 0, 1140.63, 5982127.51, 
8384.797, 0.5, 1140.92, 5982127.45, 
8389.828, 0.2, 1141.11, 5982127.49, 
8394.844, 0.5, 1140.89, 5982127.49, 
8399.891, 0.5, 1141.36, 5982127.45, 
8404.828, -0.5, 1141.29, 5982127.45, 
8409.844, 0, 1141.65, 5982127.44, 
8414.875, 0.2, 1141.55, 5982127.44, 
8419.844, 0.5, 1141.86, 5982127.45, 
8424.844, -0.2, 1141.9, 5982127.4, 
8429.859, 0.2, 1141.76, 5982127.42, 
8434.844, -0.5, 1142.16, 5982127.42, 
8439.844, 0, 1142.3, 5982127.42, 
8444.875, 0, 1142.35, 5982127.38, 
8449.891, 0.2, 1142.37, 5982127.36, 
8454.859, 0.2, 1142.42, 5982127.34, 
8459.875, 0.5, 1142.58, 5982127.34, 
8464.891, 0.5, 1142.76, 5982127.32, 
8469.859, 0.2, 1142.87, 5982127.32, 
8474.859, 0.3, 1143.06, 5982127.34, 
8479.875, -0.2, 1143.22, 5982127.3, 
8484.891, -0.5, 1143.1, 5982127.3, 
8489.906, 0.5, 1143.28, 5982127.3, 
8494.859, -0.5, 1143.62, 5982127.3, 
8499.875, 0, 1143.55, 5982127.25, 
8504.891, 0, 1143.91, 5982127.28, 
8509.922, 0.3, 1143.86, 5982127.24, 
8514.969, -0.3, 1144.14, 5982127.26, 
8519.906, 0.7, 1144.18, 5982127.21, 
8524.922, -0.2, 1144.35, 5982127.23, 
8529.953, 0, 1144.61, 5982127.21, 
8534.969, 0.2, 1144.75, 5982127.23, 
8540.016, 0.2, 1144.84, 5982127.17, 
8544.953, 0.7, 1144.82, 5982127.15, 
8550, 0.2, 1145.12, 5982127.15, 
8554.953, 0.5, 1145.15, 5982127.13, 
8559.969, 0.7, 1145.51, 5982127.11, 
8565.016, 0, 1145.57, 5982127.15, 
8569.969, 0, 1145.67, 5982127.13, 
8574.984, -0.2, 1145.57, 5982127.11, 
8580.016, -0.5, 1145.75, 5982127.07, 
8585.031, -0.2, 1146.12, 5982127.08, 
8589.984, -0.2, 1146.12, 5982127.06, 
