Start Log	Run: 62	Date: 5/2/2024   Time: 7:20:05
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
8669.563, 0.2, 1219.23, 5982112.14, 
8674.594, 0.5, 1219.31, 5982112.15, 
8679.563, -0.4, 1219.4, 5982112.15, 
8684.578, 0.1, 1219.63, 5982112.12, 
8689.609, -0.2, 1219.72, 5982112.08, 
8694.578, 0.5, 1219.85, 5982112.14, 
8699.594, 0.4, 1219.9, 5982112.08, 
8704.609, -0.2, 1219.96, 5982112.06, 
8709.641, -0.2, 1220.16, 5982112.06, 
8714.609, -0.2, 1220.23, 5982112.06, 
8719.625, 0, 1220.49, 5982112.08, 
8724.656, -0.3, 1220.44, 5982112.08, 
8729.688, 0.2, 1220.65, 5982112.03, 
8734.719, 0.4, 1220.83, 5982112.03, 
8739.656, -0.1, 1220.9, 5982112.03, 
8744.703, -0.2, 1220.98, 5982111.97, 
8749.656, -0.3, 1221.19, 5982111.96, 
8754.672, 0.3, 1221.26, 5982112.02, 
8759.703, -0.3, 1221.38, 5982112, 
8764.672, 0.1, 1221.51, 5982111.95, 
8769.672, 0.1, 1221.53, 5982111.98, 
8774.719, 0.1, 1221.7, 5982111.94, 
8779.688, -0.2, 1221.75, 5982111.94, 
8784.688, 0.2, 1221.88, 5982111.91, 
8789.719, 0.3, 1222.11, 5982111.89, 
8794.703, -0.3, 1222.04, 5982111.89, 
8799.703, 0.1, 1222.19, 5982111.93, 
8804.75, 0.1, 1222.29, 5982111.91, 
8809.781, -0.3, 1222.33, 5982111.92, 
8814.734, -0.3, 1222.44, 5982111.87, 
8819.781, 0.5, 1222.63, 5982111.9, 
8824.734, 0, 1222.79, 5982111.87, 
8829.75, 0, 1222.88, 5982111.87, 
8834.766, 0.1, 1223.06, 5982111.81, 
8839.797, 0.4, 1223.14, 5982111.82, 
8844.828, 0.1, 1223.23, 5982111.8, 
8849.781, -0.2, 1223.24, 5982111.79, 
8854.797, 0, 1223.54, 5982111.81, 
8859.813, -0.3, 1223.73, 5982111.82, 
8864.859, -0.2, 1223.63, 5982111.79, 
8869.828, 0, 1223.77, 5982111.82, 
8874.844, 0.3, 1223.86, 5982111.77, 
8879.859, 0.1, 1224.01, 5982111.74, 
8884.875, 0, 1224.15, 5982111.74, 
8889.906, -0.2, 1224.32, 5982111.76, 
8894.859, 0.4, 1224.34, 5982111.75, 
8899.891, 0.2, 1224.43, 5982111.71, 
8904.906, 0.2, 1224.46, 5982111.73, 
8909.859, -0.1, 1224.65, 5982111.72, 
8914.875, 0.4, 1224.71, 5982111.71, 
8919.906, -0.3, 1224.81, 5982111.67, 
8924.859, 0, 1224.83, 5982111.71, 
8929.875, -0.1, 1224.91, 5982111.66, 
8934.891, 0, 1225.2, 5982111.63, 
8939.922, 0.3, 1225.3, 5982111.69, 
8944.891, 0.4, 1225.25, 5982111.65, 
8949.891, 0.3, 1225.4, 5982111.65, 
8954.906, 0.1, 1225.59, 5982111.64, 
8959.953, -0.1, 1225.7, 5982111.66, 
8964.906, 0.3, 1225.67, 5982111.64, 
8969.922, 0.1, 1225.81, 5982111.59, 
8974.953, 0.3, 1225.97, 5982111.61, 
8979.922, -0.2, 1225.98, 5982111.58, 
8984.938, 0.1, 1226.08, 5982111.61, 
8989.969, -0.5, 1226.17, 5982111.54, 
8995.016, 0.2, 1226.32, 5982111.57, 
8999.953, 0.1, 1226.41, 5982111.58, 
9004.984, 0.6, 1226.46, 5982111.53, 
9010, -0.2, 1226.57, 5982111.53, 
9014.953, 0.1, 1226.64, 5982111.56, 
9020, -0.2, 1226.71, 5982111.52, 
9024.953, -0.2, 1226.77, 5982111.55, 
9029.969, 0.6, 1226.98, 5982111.53, 
9034.984, 0.3, 1227.13, 5982111.54, 
9040, 0.8, 1227.2, 5982111.48, 
9045.047, 0.1, 1227.32, 5982111.5, 
9049.984, 0, 1227.39, 5982111.49, 
9054.984, 0.9, 1227.64, 5982111.43, 
9060.016, 0.4, 1227.74, 5982111.43, 
9064.984, 0.3, 1227.84, 5982111.43, 
9069.984, 0, 1227.84, 5982111.45, 
9075.016, 0.7, 1228.06, 5982111.44, 
9080.047, -0.2, 1228.12, 5982111.42, 
9085.016, 0, 1228.26, 5982111.41, 
9090.016, 0.4, 1228.3, 5982111.4, 
9095.031, 0.1, 1228.39, 5982111.38, 
9100.078, -0.4, 1228.56, 5982111.4, 
9105.031, -0.7, 1228.69, 5982111.4, 
9110.031, -0.3, 1228.76, 5982111.37, 
9115.047, 0.4, 1228.84, 5982111.37, 
9120.094, 0.3, 1228.98, 5982111.36, 
9125.063, -0.3, 1229.01, 5982111.32, 
9130.078, 0.4, 1229.27, 5982111.32, 
9135.094, 0.7, 1229.23, 5982111.28, 
9140.125, 0, 1229.32, 5982111.34, 
9145.094, -0.4, 1229.35, 5982111.34, 
9150.109, -0.1, 1229.55, 5982111.32, 
9155.125, 0.6, 1229.62, 5982111.32, 
9160.141, -0.4, 1229.78, 5982111.3, 
9165.109, -0.2, 1229.87, 5982111.3, 
9170.109, -0.1, 1229.86, 5982111.28, 
9175.141, -0.1, 1230.04, 5982111.29, 
9180.109, -0.4, 1230.1, 5982111.31, 
9185.109, 0.4, 1230.23, 5982111.28, 
9190.156, 0.4, 1230.37, 5982111.24, 
9195.125, 0.2, 1230.45, 5982111.26, 
9200.125, -0.2, 1230.41, 5982111.22, 
9205.109, 0.3, 1230.55, 5982111.22, 
9210.109, 0.7, 1230.58, 5982111.21, 
9215.125, 0.2, 1230.75, 5982111.21, 
9220.156, 0.2, 1230.81, 5982111.19, 
9225.125, 0.4, 1230.89, 5982111.21, 
9230.156, -0.2, 1230.95, 5982111.22, 
9235.172, 0.5, 1230.99, 5982111.15, 
9240.125, 0, 1231.03, 5982111.21, 
9245.156, 0.3, 1231.18, 5982111.15, 
9250.141, 0.4, 1231.29, 5982111.14, 
9255.141, -0.4, 1231.3, 5982111.15, 
9260.172, -0.9, 1231.31, 5982111.16, 
9265.203, -0.1, 1231.5, 5982111.15, 
9270.156, 0.9, 1231.58, 5982111.17, 
9275.172, -0.1, 1231.53, 5982111.15, 
9280.203, 0.2, 1231.78, 5982111.1, 
9285.25, 0.4, 1231.62, 5982111.17, 
9290.203, 1.1, 1231.8, 5982111.09, 
9295.219, 0.5, 1231.87, 5982111.1, 
9300.234, 1.1, 1231.88, 5982111.07, 
9305.25, 0.3, 1231.87, 5982111.12, 
9310.219, 0.2, 1232.18, 5982111.1, 
9315.219, 0.3, 1232.16, 5982111.1, 
9320.219, 0, 1232.14, 5982111.13, 
9325.281, -0.2, 1232.16, 5982111.12, 
9330.234, 0.5, 1232.21, 5982111.05, 
9335.25, 0.2, 1232.38, 5982111.07, 
9340.25, 0.3, 1232.34, 5982111.1, 
9345.297, 0.4, 1232.55, 5982111.08, 
9350.281, -0.1, 1232.57, 5982111.1, 
9355.281, 0.1, 1232.56, 5982111.07, 
9360.313, 0.3, 1232.56, 5982111.08, 
9365.313, -0.5, 1232.68, 5982111.05, 
9370.281, -0.2, 1232.67, 5982111.04, 
9375.328, 0.6, 1232.63, 5982111.01, 
9380.313, 0.3, 1232.86, 5982110.99, 
9385.313, -0.2, 1232.65, 5982111.08, 
9390.328, -0.1, 1232.86, 5982111.08, 
9395.422, -0.8, 1232.76, 5982111.06, 
9400.328, -0.5, 1232.73, 5982111.07, 
9405.344, 0, 1232.81, 5982111.03, 
9410.516, -0.3, 1232.93, 5982111.01, 
9415.375, 0, 1232.9, 5982111.05, 
9420.422, 0.9, 1233.05, 5982111.04, 
9425.359, -0.2, 1233.03, 5982111.01, 
9430.375, 0.2, 1233.15, 5982111.03, 
9435.406, 0.9, 1233.34, 5982111, 
9440.375, 0.1, 1233.34, 5982111, 
9445.375, 0.4, 1233.51, 5982111.01, 
9450.406, 0, 1233.4, 5982111.03, 
9455.375, 0.3, 1233.55, 5982110.96, 
9460.375, -0.1, 1233.41, 5982110.98, 
9465.391, -0.2, 1233.7, 5982110.99, 
9470.422, -0.3, 1233.68, 5982110.99, 
9475.453, -0.1, 1233.79, 5982111.01, 
9480.406, -0.6, 1233.81, 5982110.98, 
9485.422, -0.3, 1233.84, 5982110.97, 
9490.469, 0.8, 1234.04, 5982110.95, 
9495.422, -0.1, 1233.94, 5982110.95, 
9500.438, 0.2, 1234.03, 5982110.95, 
9505.484, -0.3, 1233.98, 5982110.98, 
9510.438, -0.3, 1234.02, 5982110.94, 
9515.453, -0.2, 1234.22, 5982110.97, 
9520.469, -0.3, 1234.32, 5982110.93, 
9525.469, 1, 1234.4, 5982110.93, 
9530.484, -0.1, 1234.49, 5982110.9, 
9535.516, 0.5, 1234.51, 5982110.92, 
9540.547, 0.2, 1234.45, 5982110.86, 
9545.484, -0.2, 1234.49, 5982110.88, 
9550.516, -0.4, 1234.73, 5982110.87, 
9555.5, 1, 1234.79, 5982110.93, 
9560.5, -0.2, 1234.68, 5982110.88, 
9565.547, 0, 1234.8, 5982110.92, 
9570.5, 0.4, 1234.84, 5982110.9, 
9575.516, 0.1, 1234.97, 5982110.87, 
9580.531, -0.1, 1234.89, 5982110.88, 
9585.563, -0.3, 1234.89, 5982110.87, 
9590.594, 0, 1234.99, 5982110.88, 
9595.547, 0, 1235.04, 5982110.86, 
9600.563, 0.2, 1235.06, 5982110.88, 
9605.578, 0.3, 1235.1, 5982110.88, 
9610.609, 0.2, 1235.02, 5982110.82, 
9615.578, 0.2, 1235.19, 5982110.86, 
9620.594, 0.3, 1235.22, 5982110.84, 
9625.609, 0, 1235.22, 5982110.82, 
9630.641, -0.1, 1235.3, 5982110.82, 
9635.656, 0.2, 1235.3, 5982110.85, 
9640.609, 0.2, 1235.36, 5982110.85, 
9645.656, 0.4, 1235.4, 5982110.83, 
9650.609, 0, 1235.49, 5982110.85, 
9655.656, -0.2, 1235.46, 5982110.86, 
9660.688, -0.4, 1235.34, 5982110.85, 
9665.625, 0.1, 1235.49, 5982110.82, 
9670.656, -0.4, 1235.58, 5982110.84, 
9675.688, 0.2, 1235.51, 5982110.82, 
9680.656, 0.2, 1235.5, 5982110.8, 
9685.688, -0.2, 1235.62, 5982110.85, 
9690.656, 0, 1235.71, 5982110.84, 
9695.672, 0, 1235.66, 5982110.8, 
9700.688, 0.1, 1235.87, 5982110.83, 
9705.719, 0.2, 1235.84, 5982110.82, 
9710.719, 0.1, 1235.75, 5982110.79, 
9715.734, -0.2, 1235.93, 5982110.81, 
9720.703, 0, 1235.93, 5982110.82, 
9725.703, -0.5, 1235.94, 5982110.81, 
9730.719, -0.3, 1235.99, 5982110.8, 
9735.75, -0.1, 1235.99, 5982110.8, 
9740.719, -0.1, 1236.08, 5982110.75, 
9745.734, 0.7, 1236.06, 5982110.79, 
9750.781, 0.1, 1236.22, 5982110.77, 
9755.719, 0.2, 1236.24, 5982110.76, 
9760.734, 0, 1236.37, 5982110.79, 
9765.781, 0.2, 1236.5, 5982110.79, 
9770.734, 0.2, 1236.35, 5982110.8, 
9775.75, -0.3, 1236.38, 5982110.76, 
9780.781, 0.1, 1236.43, 5982110.77, 
9785.734, 0.2, 1236.53, 5982110.77, 
9790.75, -0.2, 1236.64, 5982110.75, 
9795.797, 0, 1236.7, 5982110.74, 
9800.734, 0.5, 1236.86, 5982110.73, 
9805.766, 0.5, 1236.71, 5982110.72, 
9810.781, 0.5, 1236.77, 5982110.73, 
9815.734, -0.3, 1236.75, 5982110.74, 
9820.734, -0.1, 1236.75, 5982110.68, 
9825.781, 0.3, 1236.86, 5982110.73, 
9830.75, 0.2, 1236.95, 5982110.71, 
9835.766, 0.2, 1236.92, 5982110.73, 
9840.797, 0, 1237.01, 5982110.69, 
9845.781, 0, 1237.13, 5982110.71, 
9850.813, -0.1, 1237.08, 5982110.72, 
9855.781, 0.2, 1237.04, 5982110.7, 
9860.797, -0.6, 1237.1, 5982110.67, 
9865.828, 0, 1237.24, 5982110.68, 
9870.797, -0.4, 1237.2, 5982110.71, 
9875.813, 0.5, 1237.14, 5982110.69, 
9880.813, 0.1, 1237.15, 5982110.68, 
9885.828, 0, 1237.36, 5982110.69, 
9890.844, 0.2, 1237.36, 5982110.69, 
9895.875, 0.5, 1237.45, 5982110.66, 
9900.844, 0.2, 1237.44, 5982110.69, 
9905.859, 0, 1237.41, 5982110.65, 
9910.875, -0.8, 1237.59, 5982110.69, 
9915.906, 0.2, 1237.66, 5982110.66, 
9920.859, -0.3, 1237.61, 5982110.66, 
9925.859, -0.3, 1237.59, 5982110.68, 
9930.891, -0.8, 1237.68, 5982110.66, 
9935.922, 0.4, 1237.73, 5982110.65, 
9940.891, -0.1, 1237.8, 5982110.64, 
9945.906, 0.2, 1237.84, 5982110.64, 
9950.906, -0.5, 1237.89, 5982110.67, 
9955.938, 0, 1237.93, 5982110.6, 
9960.984, -0.5, 1237.84, 5982110.65, 
9965.938, 0, 1237.86, 5982110.63, 
9970.953, -0.2, 1238.01, 5982110.62, 
9975.969, -0.2, 1238.05, 5982110.63, 
9981, 0.8, 1238.09, 5982110.59, 
9985.953, -0.1, 1238.09, 5982110.64, 
9990.969, 0.2, 1238.14, 5982110.62, 
9996.016, -0.2, 1238.23, 5982110.59, 
10000.984, -0.1, 1238.23, 5982110.59, 
10006, 0.1, 1238.42, 5982110.61, 
10011.016, 0.1, 1238.37, 5982110.6, 
10016.031, -0.2, 1238.47, 5982110.57, 
10021.031, 0.3, 1238.36, 5982110.59, 
10026.063, 0.2, 1238.46, 5982110.58, 
10031.078, -0.1, 1238.46, 5982110.59, 
10036.031, 0.2, 1238.74, 5982110.57, 
10041.047, -0.8, 1238.61, 5982110.59, 
10046.063, -0.1, 1238.59, 5982110.58, 
10051.047, 0.4, 1238.86, 5982110.57, 
10056.063, 1.1, 1238.99, 5982110.57, 
10061.078, -0.3, 1238.9, 5982110.58, 
10066.109, -0.7, 1239.05, 5982110.51, 
10071.141, 0.1, 1239.04, 5982110.53, 
10076.109, -0.3, 1239.13, 5982110.54, 
10081.109, -0.5, 1239.3, 5982110.54, 
10086.141, -0.3, 1239.33, 5982110.5, 
10091.109, 0.3, 1239.43, 5982110.49, 
10096.141, 0.4, 1239.43, 5982110.52, 
10101.141, 0.5, 1239.49, 5982110.53, 
10106.156, -1.1, 1239.56, 5982110.51, 
10111.109, -0.1, 1239.51, 5982110.48, 
10116.125, -0.2, 1239.62, 5982110.48, 
10121.156, -0.5, 1239.76, 5982110.5, 
10126.188, 0, 1239.72, 5982110.49, 
10131.156, 0, 1239.8, 5982110.44, 
10136.156, -0.7, 1239.74, 5982110.46, 
10141.172, 0.4, 1239.83, 5982110.48, 
10146.219, 0.4, 1239.93, 5982110.44, 
10151.172, 0.2, 1239.94, 5982110.46, 
10156.172, -0.3, 1239.96, 5982110.44, 
10161.188, 0.1, 1240.02, 5982110.45, 
10166.234, -0.2, 1240.08, 5982110.47, 
10171.203, 0, 1240.05, 5982110.46, 
10176.203, 0.2, 1240.11, 5982110.44, 
10181.25, 0, 1240.19, 5982110.44, 
10186.281, -0.1, 1240.09, 5982110.44, 
10191.234, -0.7, 1240.09, 5982110.42, 
10196.266, -0.5, 1240.23, 5982110.44, 
10201.297, 0.4, 1240.11, 5982110.42, 
10206.234, 0.2, 1240.26, 5982110.45, 
10211.234, 0, 1240.26, 5982110.48, 
10216.281, 0.2, 1240.36, 5982110.44, 
10221.297, -0.2, 1240.24, 5982110.44, 
10226.266, 0, 1240.38, 5982110.42, 
10231.281, -0.4, 1240.41, 5982110.44, 
10236.297, 0.2, 1240.45, 5982110.4, 
10241.281, -0.4, 1240.36, 5982110.43, 
10246.328, 0, 1240.37, 5982110.42, 
10251.297, 0.6, 1240.45, 5982110.43, 
10256.313, 0.1, 1240.43, 5982110.44, 
10261.359, 0.5, 1240.39, 5982110.39, 
10266.391, -0.7, 1240.45, 5982110.44, 
10271.328, -0.3, 1240.45, 5982110.41, 
10276.359, 0.2, 1240.61, 5982110.43, 
10281.328, -0.3, 1240.51, 5982110.45, 
10286.328, 0.5, 1240.52, 5982110.39, 
10291.359, -0.3, 1240.53, 5982110.42, 
10296.391, 0.7, 1240.63, 5982110.43, 
10301.359, 0.6, 1240.68, 5982110.39, 
10306.375, -0.7, 1240.58, 5982110.41, 
10311.359, -0.3, 1240.47, 5982110.44, 
10316.391, 0.4, 1240.66, 5982110.4, 
10321.359, 0.2, 1240.59, 5982110.39, 
10326.359, -0.8, 1240.65, 5982110.42, 
10331.391, 0.2, 1240.6, 5982110.44, 
10336.422, -0.8, 1240.62, 5982110.41, 
10341.375, -0.5, 1240.69, 5982110.42, 
10346.406, -0.3, 1240.65, 5982110.37, 
10351.359, 0.3, 1240.65, 5982110.4, 
10356.375, 0.5, 1240.74, 5982110.39, 
10361.422, -0.7, 1240.78, 5982110.43, 
10366.359, -0.6, 1240.74, 5982110.41, 
10371.375, 0.4, 1240.69, 5982110.44, 
10376.406, -0.3, 1240.84, 5982110.41, 
10381.359, 0, 1240.84, 5982110.41, 
10386.375, -0.7, 1240.8, 5982110.41, 
10391.391, 0.2, 1240.89, 5982110.36, 
10396.422, 0.5, 1241.06, 5982110.37, 
10401.391, -0.4, 1240.96, 5982110.36, 
10406.406, 0.1, 1241, 5982110.38, 
10411.406, 0.1, 1240.9, 5982110.4, 
10416.422, -0.3, 1240.97, 5982110.41, 
10421.438, 0.9, 1240.98, 5982110.36, 
10426.469, 0.7, 1241.16, 5982110.36, 
10431.5, 0.4, 1241.15, 5982110.37, 
10436.469, 0.5, 1241.2, 5982110.37, 
10441.484, -0.3, 1241.08, 5982110.37, 
10446.5, -0.2, 1241.09, 5982110.4, 
10451.531, 0.5, 1241.14, 5982110.41, 
10456.484, -0.6, 1241.06, 5982110.37, 
10461.5, 0.6, 1241.2, 5982110.32, 
10466.547, 0, 1241.16, 5982110.35, 
10471.484, 0.5, 1241.18, 5982110.33, 
10476.5, -0.3, 1241.31, 5982110.37, 
10481.531, 0, 1241.25, 5982110.36, 
10486.5, 0.8, 1241.26, 5982110.38, 
10491.531, -0.2, 1241.29, 5982110.37, 
10496.5, 0.2, 1241.3, 5982110.36, 
10501.516, 0.4, 1241.37, 5982110.36, 
10506.531, -0.6, 1241.33, 5982110.39, 
10511.578, -0.6, 1241.23, 5982110.36, 
10516.531, -0.5, 1241.24, 5982110.37, 
10521.531, -0.4, 1241.2, 5982110.4, 
10526.547, -0.2, 1241.22, 5982110.38, 
10531.578, -0.2, 1241.33, 5982110.37, 
10536.531, -0.1, 1241.33, 5982110.39, 
10541.578, 0.1, 1241.23, 5982110.37, 
10546.531, 0.9, 1241.3, 5982110.39, 
10551.578, 1, 1241.38, 5982110.37, 
10556.531, 0.1, 1241.31, 5982110.39, 
10561.563, 0.2, 1241.42, 5982110.36, 
10566.531, -0.7, 1241.31, 5982110.37, 
10571.531, 0.1, 1241.23, 5982110.37, 
10576.547, 0.1, 1241.3, 5982110.37, 
10581.594, -0.3, 1241.26, 5982110.38, 
10586.547, 0.1, 1241.27, 5982110.39, 
10591.563, 0.1, 1241.41, 5982110.38, 
10596.594, 0.5, 1241.36, 5982110.39, 
10601.625, -0.2, 1241.32, 5982110.31, 
10606.578, 0.5, 1241.43, 5982110.37, 
10611.594, 0.2, 1241.38, 5982110.33, 
10616.625, 0.2, 1241.36, 5982110.35, 
10621.656, 0.2, 1241.32, 5982110.33, 
10626.609, 0.5, 1241.43, 5982110.37, 
10631.609, 0.5, 1241.38, 5982110.36, 
10636.656, -0.1, 1241.52, 5982110.32, 
10641.609, 0.5, 1241.41, 5982110.36, 
10646.625, 0, 1241.29, 5982110.33, 
10651.656, 0.7, 1241.42, 5982110.32, 
10656.609, -0.2, 1241.36, 5982110.34, 
10661.656, 0.1, 1241.49, 5982110.37, 
10666.625, -0.6, 1241.43, 5982110.37, 
10671.641, 0.2, 1241.59, 5982110.37, 
10676.688, -0.1, 1241.58, 5982110.34, 
10681.641, 0, 1241.47, 5982110.35, 
10686.656, -0.2, 1241.49, 5982110.33, 
10691.703, -0.5, 1241.67, 5982110.35, 
10696.672, 0, 1241.57, 5982110.31, 
10701.672, 0.2, 1241.67, 5982110.32, 
10706.688, 0.6, 1241.7, 5982110.33, 
10711.688, 0.2, 1241.58, 5982110.31, 
10716.688, 0.4, 1241.76, 5982110.29, 
10721.734, 0.2, 1241.74, 5982110.33, 
10726.75, 0.3, 1241.65, 5982110.33, 
10731.703, -0.1, 1241.71, 5982110.34, 
10736.719, 0, 1241.83, 5982110.33, 
10741.734, -0.6, 1241.86, 5982110.31, 
10746.703, -0.2, 1241.92, 5982110.31, 
10751.719, -0.1, 1241.89, 5982110.34, 
10756.75, -0.5, 1241.94, 5982110.33, 
10761.703, -0.3, 1241.88, 5982110.29, 
10766.734, 0.1, 1242.07, 5982110.33, 
10771.703, -0.1, 1242, 5982110.33, 
10776.719, -0.5, 1242.02, 5982110.34, 
10781.734, -0.9, 1242.03, 5982110.3, 
10786.734, 0.6, 1242.19, 5982110.3, 
10791.75, 0.4, 1242.22, 5982110.3, 
10796.75, -1, 1242.03, 5982110.27, 
10801.781, -0.2, 1242.15, 5982110.28, 
10806.828, 0.2, 1242.09, 5982110.27, 
10811.781, -0.7, 1242.12, 5982110.29, 
10816.813, 0.2, 1242.19, 5982110.3, 
10821.781, 0.6, 1242.31, 5982110.28, 
10826.797, -0.3, 1242.08, 5982110.29, 
10831.813, 0.2, 1242.16, 5982110.26, 
10836.813, 1.1, 1242.25, 5982110.3, 
10841.828, -0.4, 1242.07, 5982110.28, 
10846.859, -0.7, 1242.23, 5982110.27, 
10851.891, 0.5, 1242.09, 5982110.27, 
10856.828, -0.6, 1242.04, 5982110.31, 
10861.875, -0.2, 1242.19, 5982110.26, 
10866.828, -0.2, 1242.16, 5982110.29, 
10871.844, -0.4, 1242.16, 5982110.28, 
10876.859, -0.1, 1242.3, 5982110.23, 
10881.844, 0.6, 1242.14, 5982110.29, 
10886.859, -0.3, 1242.24, 5982110.28, 
10891.891, 0.6, 1242.38, 5982110.29, 
10896.859, -0.2, 1242.18, 5982110.26, 
10901.875, -0.2, 1242.28, 5982110.25, 
10906.891, 0.7, 1242.33, 5982110.3, 
10911.922, -0.2, 1242.2, 5982110.29, 
10916.875, 0, 1242.39, 5982110.23, 
10921.906, -0.1, 1242.27, 5982110.31, 
10926.906, 0.1, 1242.31, 5982110.26, 
10931.906, 0.4, 1242.43, 5982110.26, 
10936.969, -0.2, 1242.3, 5982110.25, 
10941.906, 0.1, 1242.37, 5982110.29, 
10946.906, 0.2, 1242.43, 5982110.28, 
10951.953, -0.7, 1242.45, 5982110.26, 
10956.906, 0, 1242.41, 5982110.3, 
10961.906, -0.3, 1242.4, 5982110.25, 
10966.953, 0.3, 1242.41, 5982110.29, 
10971.906, 0.6, 1242.52, 5982110.24, 
10976.906, 0.6, 1242.61, 5982110.29, 
10981.922, -0.5, 1242.45, 5982110.27, 
10986.969, 0.3, 1242.64, 5982110.27, 
10991.922, 0, 1242.61, 5982110.25, 
10996.938, 0.7, 1242.69, 5982110.27, 
11001.969, -0.8, 1242.82, 5982110.22, 
11006.953, -0.3, 1242.74, 5982110.25, 
11011.953, 0, 1242.73, 5982110.23, 
11017, 0.2, 1242.98, 5982110.24, 
11022.016, 0.4, 1242.99, 5982110.21, 
11026.984, -0.7, 1242.94, 5982110.22, 
11032.016, 0, 1242.9, 5982110.27, 
11037.016, -0.5, 1243.03, 5982110.2, 
11042, -0.2, 1243.07, 5982110.24, 
11047.031, -0.3, 1243.07, 5982110.23, 
11051.984, 0.3, 1243.11, 5982110.23, 
11057.016, -0.5, 1243.08, 5982110.21, 
11061.984, -0.1, 1243.2, 5982110.22, 
11067.047, 0.3, 1243.22, 5982110.23, 
11071.984, 0.3, 1243.23, 5982110.23, 
11077, -0.6, 1243.3, 5982110.2, 
11082.094, -0.1, 1243.27, 5982110.21, 
11086.984, -0.2, 1243.22, 5982110.2, 
11092, 0, 1243.16, 5982110.21, 
11097.156, 0.5, 1243.27, 5982110.19, 
11101.984, -0.5, 1243.34, 5982110.2, 
11107.031, 0.7, 1243.35, 5982110.23, 
11112.141, 0.8, 1243.38, 5982110.22, 
11117.016, -0.6, 1243.34, 5982110.16, 
11122.047, 0, 1243.38, 5982110.2, 
11127.156, 0, 1243.43, 5982110.21, 
11132.016, -0.2, 1243.48, 5982110.2, 
11137.047, 0, 1243.53, 5982110.2, 
11142.016, 0.6, 1243.48, 5982110.2, 
11147.047, -0.5, 1243.37, 5982110.14, 
11152.063, 0.2, 1243.42, 5982110.16, 
11157.031, -0.1, 1243.51, 5982110.19, 
11162.047, -0.2, 1243.4, 5982110.19, 
11167.094, 0.6, 1243.58, 5982110.15, 
11172.031, -0.1, 1243.37, 5982110.22, 
11177.047, 0.7, 1243.47, 5982110.14, 
11182.078, 0.1, 1243.52, 5982110.17, 
11187.109, 0.1, 1243.44, 5982110.19, 
11192.063, -0.2, 1243.5, 5982110.16, 
11197.109, 0.9, 1243.44, 5982110.2, 
11202.078, -0.2, 1243.53, 5982110.18, 
11207.094, 0.6, 1243.56, 5982110.2, 
11212.109, -0.6, 1243.5, 5982110.17, 
11217.109, 0.4, 1243.68, 5982110.13, 
11222.125, -0.4, 1243.57, 5982110.2, 
11227.141, -0.4, 1243.51, 5982110.18, 
11232.172, -0.4, 1243.44, 5982110.19, 
11237.141, 0.3, 1243.57, 5982110.2, 
11242.156, 0.2, 1243.67, 5982110.19, 
11247.188, 0.5, 1243.62, 5982110.16, 
11252.156, -0.6, 1243.62, 5982110.17, 
11257.172, -0.1, 1243.56, 5982110.19, 
11262.156, -0.6, 1243.58, 5982110.18, 
11267.188, -0.6, 1243.45, 5982110.21, 
11272.156, 0.2, 1243.6, 5982110.18, 
11277.172, 0, 1243.65, 5982110.22, 
11282.188, 0, 1243.53, 5982110.22, 
11287.219, 0, 1243.6, 5982110.16, 
11292.203, 0.2, 1243.62, 5982110.13, 
11297.219, -0.4, 1243.59, 5982110.18, 
11302.25, 0.4, 1243.56, 5982110.15, 
11307.234, -0.6, 1243.5, 5982110.19, 
11312.234, 0, 1243.51, 5982110.18, 
11317.234, -0.6, 1243.64, 5982110.19, 
11322.234, 0.2, 1243.61, 5982110.17, 
11327.266, 0, 1243.67, 5982110.17, 
11332.234, 0.5, 1243.6, 5982110.19, 
11337.25, 0.2, 1243.72, 5982110.14, 
11342.266, 0.3, 1243.69, 5982110.13, 
11347.297, -0.4, 1243.78, 5982110.16, 
11352.25, -0.2, 1243.66, 5982110.18, 
11357.281, -0.6, 1243.64, 5982110.16, 
11362.266, -0.9, 1243.71, 5982110.12, 
11367.266, -0.1, 1243.91, 5982110.15, 
11372.313, 0.2, 1243.69, 5982110.13, 
11377.328, -0.1, 1243.86, 5982110.15, 
11382.297, -0.5, 1243.67, 5982110.16, 
11387.297, 0, 1243.78, 5982110.14, 
11392.328, 0.1, 1243.71, 5982110.15, 
11397.313, -0.6, 1243.76, 5982110.18, 
11402.328, 0, 1243.84, 5982110.16, 
11407.344, 0.2, 1243.67, 5982110.14, 
11412.359, 0, 1244.02, 5982110.18, 
11417.359, 0, 1243.87, 5982110.16, 
11422.422, 0.3, 1243.9, 5982110.15, 
11427.375, -0.2, 1243.75, 5982110.18, 
11432.391, 0.2, 1243.95, 5982110.19, 
11437.438, 0, 1244.05, 5982110.16, 
11442.406, -0.2, 1244, 5982110.14, 
11447.406, -0.4, 1243.99, 5982110.13, 
11452.406, -0.1, 1244.22, 5982110.14, 
11457.422, -0.1, 1244.09, 5982110.14, 
11462.438, -0.2, 1244.15, 5982110.1, 
11467.406, 0.5, 1244.23, 5982110.14, 
11472.422, 0.6, 1244.26, 5982110.11, 
11477.438, -0.2, 1244.23, 5982110.16, 
11482.484, -0.5, 1244.25, 5982110.15, 
11487.438, -0.3, 1244.18, 5982110.13, 
